k,type,score,label
2,Kmeans,0.136333,0
2,Kmeans,0.182737,1
2,Kmeans,0.241912,0
2,Kmeans,0.276707,0
2,Kmeans,0.501678,1
2,Kmeans,0.129042,1
2,Kmeans,0.444544,1
2,Kmeans,0.339692,0
2,Kmeans,0.556979,1
2,Kmeans,0.370405,0
2,Kmeans,0.395897,0
2,Kmeans,0.506945,1
2,Kmeans,0.238257,1
2,Kmeans,0.406079,0
2,Kmeans,0.529725,1
2,Kmeans,0.536895,1
2,Kmeans,0.424762,1
2,Kmeans,0.497004,1
2,Kmeans,0.538972,1
2,Kmeans,0.435288,0
2,Kmeans,0.218186,0
2,Kmeans,0.228593,0
2,Kmeans,0.386395,0
2,Kmeans,0.480834,1
2,Kmeans,0.17038,0
2,Kmeans,0.246301,0
2,Kmeans,0.401311,1
2,Kmeans,0.334861,0
2,Kmeans,0.478358,1
2,Kmeans,-0.030121,0
2,Kmeans,0.552586,1
2,Kmeans,0.415712,0
2,Kmeans,0.347153,1
2,Kmeans,0.251738,0
2,Kmeans,0.386873,1
2,Kmeans,0.445011,1
2,Kmeans,0.358175,1
2,Kmeans,0.370245,1
2,Kmeans,0.266072,0
2,Kmeans,0.534454,1
2,Kmeans,0.11128,1
2,Kmeans,0.343794,0
2,Kmeans,0.429899,1
2,Kmeans,0.092972,0
2,Kmeans,0.349493,1
2,Kmeans,0.441839,1
2,Kmeans,0.470504,1
2,Kmeans,0.285077,1
2,Kmeans,0.134858,1
2,Kmeans,0.395834,1
2,Kmeans,0.192336,0
2,Kmeans,0.342683,0
2,Kmeans,0.469072,1
2,Kmeans,0.09184,1
2,Kmeans,0.078044,0
2,Kmeans,0.343571,0
2,Kmeans,-0.083592,0
2,Kmeans,0.350464,1
2,Kmeans,0.288758,0
2,Kmeans,0.51508,1
2,Kmeans,0.268523,0
2,Kmeans,0.439972,1
2,Kmeans,0.376137,0
2,Kmeans,0.258947,0
2,Kmeans,0.293096,1
2,Kmeans,0.51488,1
2,Kmeans,0.270662,0
2,Kmeans,0.487921,1
2,Kmeans,0.322161,0
2,Kmeans,0.356655,1
2,Kmeans,0.544364,1
2,Kmeans,0.463832,1
2,Kmeans,0.180861,0
2,Kmeans,0.374133,0
2,Kmeans,0.498483,1
2,Kmeans,0.276707,0
2,Kmeans,0.312005,1
2,Kmeans,0.215587,0
2,Kmeans,0.171743,1
2,Kmeans,0.244751,1
2,Kmeans,0.510847,1
2,Kmeans,0.425063,0
2,Kmeans,0.510806,1
2,Kmeans,0.338745,1
2,Kmeans,0.446945,1
2,Kmeans,-0.045748,0
2,Kmeans,0.136099,0
2,Kmeans,0.152566,1
2,Kmeans,0.197934,0
2,Kmeans,0.171304,0
2,Kmeans,0.527869,1
2,Kmeans,0.559744,1
2,Kmeans,0.398864,1
2,Kmeans,-0.029098,0
2,Kmeans,0.486613,1
2,Kmeans,0.545143,1
2,Kmeans,0.508071,1
2,Kmeans,0.197112,0
2,Kmeans,0.066693,1
2,Kmeans,0.531794,1
2,Kmeans,0.321942,0
2,Kmeans,0.326904,0
2,Kmeans,0.397383,0
2,Kmeans,0.341113,0
2,Kmeans,0.19514,0
2,Kmeans,0.349933,0
2,Kmeans,0.023283,0
2,Kmeans,0.323821,1
2,Kmeans,0.188654,0
2,Kmeans,0.44296,1
2,Kmeans,0.150719,0
2,Kmeans,0.137855,0
2,Kmeans,0.437698,1
2,Kmeans,0.538804,1
2,Kmeans,0.309246,0
2,Kmeans,0.453413,1
2,Kmeans,0.062665,0
2,Kmeans,0.387818,0
2,Kmeans,-0.019087,0
2,Kmeans,0.214376,1
2,Kmeans,0.472967,1
2,Kmeans,0.352485,0
2,Kmeans,0.320983,1
2,Kmeans,0.547332,1
2,Kmeans,0.027289,0
2,Kmeans,0.18022,0
2,Kmeans,0.373867,1
2,Kmeans,0.543147,1
2,Kmeans,0.443971,1
2,Kmeans,0.261379,1
2,Kmeans,-0.004054,0
2,Kmeans,0.118458,0
2,Kmeans,0.218866,0
2,Kmeans,0.161284,1
2,Kmeans,0.215146,0
2,Kmeans,-0.035178,0
2,Kmeans,0.313612,1
2,Kmeans,0.207017,0
2,Kmeans,0.228896,0
2,Kmeans,0.310899,0
2,Kmeans,0.37718,1
2,Kmeans,0.299944,0
2,Kmeans,0.375403,1
2,Kmeans,0.130097,0
2,Kmeans,0.489562,1
2,Kmeans,0.085434,0
2,Kmeans,0.228986,1
2,Kmeans,0.412374,0
2,Kmeans,0.296215,0
2,Kmeans,0.317027,1
2,Kmeans,0.324259,0
2,Kmeans,0.471592,1
2,Kmeans,0.389488,1
2,Kmeans,0.43889,1
2,Kmeans,0.483252,1
2,Kmeans,0.312911,1
2,Kmeans,0.173487,0
2,Kmeans,0.497004,1
2,Kmeans,0.548935,1
2,Kmeans,0.438362,1
2,Kmeans,0.377201,1
2,Kmeans,0.371184,0
2,Kmeans,0.426755,1
2,Kmeans,0.524303,1
2,Kmeans,0.117862,0
2,Kmeans,0.368324,0
2,Kmeans,0.545929,1
2,Kmeans,0.251452,0
2,Kmeans,0.427306,0
2,Kmeans,0.301307,0
2,Kmeans,0.28341,0
2,Kmeans,0.517388,1
2,Kmeans,0.445821,1
2,Kmeans,0.168982,0
2,Kmeans,0.540163,1
2,Kmeans,0.472828,1
2,Kmeans,0.384295,0
2,Kmeans,0.313603,1
2,Kmeans,0.349731,0
2,Kmeans,0.276872,1
2,Kmeans,0.344377,0
2,Kmeans,0.232837,0
2,Kmeans,0.428227,0
2,Kmeans,0.249113,0
2,Kmeans,0.18392,0
2,Kmeans,0.5354,1
2,Kmeans,0.497511,1
2,Kmeans,0.314731,0
2,Kmeans,0.419554,1
2,Kmeans,0.451385,1
2,Kmeans,0.432718,1
2,Kmeans,0.153183,0
2,Kmeans,0.233068,1
2,Kmeans,0.260495,1
2,Kmeans,0.574062,1
2,Kmeans,0.173647,0
2,Kmeans,0.403094,0
2,Kmeans,0.374939,1
2,Kmeans,0.210605,0
2,Kmeans,0.393485,1
2,Kmeans,0.286485,0
2,Kmeans,0.430707,1
2,Kmeans,0.478899,1
2,Kmeans,0.319923,1
2,Kmeans,0.236499,1
2,Kmeans,0.001868,0
2,Kmeans,0.170755,0
2,Kmeans,0.516375,1
2,Kmeans,0.543831,1
2,Kmeans,0.238127,0
2,Kmeans,0.521165,1
2,Kmeans,0.220105,0
2,Kmeans,0.409548,0
2,Kmeans,0.550782,1
2,Kmeans,0.091078,1
2,Kmeans,0.406957,1
2,Kmeans,0.128253,0
2,Kmeans,0.27347,1
2,Kmeans,0.202423,1
2,Kmeans,0.464336,1
2,Kmeans,0.383491,1
2,Kmeans,0.282717,1
2,Kmeans,0.549932,1
2,Kmeans,0.398264,1
2,Kmeans,0.400125,0
2,Kmeans,0.225013,0
2,Kmeans,0.37452,1
2,Kmeans,0.495735,1
2,Kmeans,0.357816,1
2,Kmeans,0.308721,0
2,Kmeans,-0.008294,0
2,Kmeans,0.429484,1
2,Kmeans,0.092972,0
2,Kmeans,0.344753,0
2,Kmeans,0.370917,1
2,Kmeans,0.174358,1
2,Kmeans,0.292959,0
2,Kmeans,0.260717,0
2,Kmeans,0.324289,1
2,Kmeans,0.269534,0
2,Kmeans,0.363032,0
2,Kmeans,0.128253,0
2,Kmeans,0.239064,1
2,Kmeans,0.502371,1
2,Kmeans,0.36927,1
2,Kmeans,0.128225,0
2,Kmeans,0.502371,1
2,Kmeans,0.41325,0
2,Kmeans,0.207062,0
2,Kmeans,0.462848,1
2,Kmeans,0.390144,1
2,Kmeans,0.41584,0
2,Kmeans,0.550949,1
2,Kmeans,0.040764,0
2,Kmeans,0.226892,0
2,Kmeans,0.104337,1
2,Kmeans,0.429613,0
2,Kmeans,-0.000883,0
2,Kmeans,0.49318,1
2,Kmeans,0.20856,0
2,Kmeans,0.16505,1
2,Kmeans,0.424131,1
2,Kmeans,0.215633,1
2,Kmeans,0.37169,1
2,Kmeans,0.401788,0
2,Kmeans,-0.072077,0
2,Kmeans,0.210877,1
2,Kmeans,0.370405,0
2,Kmeans,0.573386,1
2,Kmeans,0.535957,1
2,Kmeans,0.392172,1
2,Kmeans,0.505498,1
2,Kmeans,0.3711,1
2,Kmeans,0.558157,1
2,Kmeans,0.415707,1
2,Kmeans,0.214884,0
2,Kmeans,0.405763,0
2,Kmeans,0.534991,1
2,Kmeans,0.303452,0
2,Kmeans,0.244684,1
2,Kmeans,-0.030243,0
2,Kmeans,0.388612,0
2,Kmeans,0.411466,0
2,Kmeans,0.502203,1
2,Kmeans,0.127641,0
2,Kmeans,0.263288,1
2,Kmeans,0.277205,1
2,Kmeans,0.530593,1
2,Kmeans,0.171304,0
2,Kmeans,0.416627,0
2,Kmeans,0.401398,1
2,Kmeans,0.303611,0
2,Kmeans,0.105096,0
2,Kmeans,0.367604,0
2,Kmeans,0.256344,0
2,Kmeans,0.529917,1
2,Kmeans,0.131277,1
2,Kmeans,0.176271,0
2,Kmeans,0.43145,1
2,Kmeans,0.529695,1
2,Kmeans,0.492358,1
2,Kmeans,0.053355,0
2,Kmeans,0.174249,0
2,Kmeans,0.511798,1
2,Kmeans,0.320514,1
2,Kmeans,0.44387,1
2,Kmeans,0.28397,1
2,Kmeans,0.211553,1
2,Kmeans,0.238662,0
2,Kmeans,0.140887,0
2,Kmeans,0.408344,1
2,Kmeans,0.36682,1
2,Kmeans,0.322161,0
2,Kmeans,0.416627,0
2,Kmeans,0.289511,0
2,Kmeans,0.515164,1
2,Kmeans,0.150349,0
2,Kmeans,0.390044,0
2,Kmeans,0.395733,0
2,Kmeans,0.521613,1
2,Kmeans,0.334109,1
2,Kmeans,0.092972,0
2,Kmeans,0.17658,0
2,Kmeans,0.430795,1
2,Kmeans,0.343243,1
2,Kmeans,0.41325,0
2,Kmeans,0.165689,1
2,Kmeans,0.300102,0
2,Kmeans,0.505147,1
2,Kmeans,0.277902,0
2,Kmeans,0.52529,1
2,Kmeans,-0.035128,0
2,Kmeans,0.251452,0
2,Kmeans,0.531746,1
2,Kmeans,0.469679,1
2,Kmeans,0.344377,0
2,Kmeans,0.322512,0
2,Kmeans,0.404933,0
2,Kmeans,0.311736,1
2,Kmeans,0.392963,1
2,Kmeans,0.398934,0
2,Kmeans,0.200584,1
2,Kmeans,0.373127,0
2,Kmeans,0.287694,1
2,Kmeans,0.54091,1
2,Kmeans,0.2947,0
2,Kmeans,0.525674,1
2,Kmeans,0.161608,1
2,Kmeans,0.290855,1
2,Kmeans,-0.07347,0
2,Kmeans,0.179957,0
2,Kmeans,0.360719,1
2,Kmeans,0.296357,0
2,Kmeans,0.490673,1
2,Kmeans,0.328024,1
2,Kmeans,0.565012,1
2,Kmeans,0.393943,1
2,Kmeans,0.512293,1
2,Kmeans,0.237114,0
2,Kmeans,0.178053,0
2,Kmeans,0.392089,1
2,Kmeans,0.282667,0
2,Kmeans,0.47847,1
2,Kmeans,0.473626,1
2,Kmeans,0.040045,0
2,Kmeans,0.323056,1
2,Kmeans,0.470583,1
2,Kmeans,0.553113,1
2,Kmeans,0.130091,1
2,Kmeans,0.419381,1
2,Kmeans,0.470843,1
2,Kmeans,0.450738,1
2,Kmeans,0.309904,1
2,Kmeans,0.477252,1
2,Kmeans,0.047981,0
2,Kmeans,0.489029,1
2,Kmeans,0.466656,1
2,Kmeans,0.156964,0
2,Kmeans,0.494672,1
2,Kmeans,0.181535,1
2,Kmeans,0.413225,1
2,Kmeans,0.118458,0
2,Kmeans,0.347859,1
2,Kmeans,0.403818,1
2,Kmeans,0.465814,1
2,Kmeans,0.551608,1
2,Kmeans,0.356804,1
2,Kmeans,0.415298,0
2,Kmeans,0.22247,0
2,Kmeans,0.475501,1
2,Kmeans,0.442388,1
2,Kmeans,0.509094,1
2,Kmeans,0.369615,1
2,Kmeans,0.315429,0
2,Kmeans,0.319438,1
2,Kmeans,0.171186,0
2,Kmeans,0.499705,1
2,Kmeans,0.207633,1
2,Kmeans,-0.063209,0
2,Kmeans,0.14936,0
2,Kmeans,0.149278,1
2,Kmeans,0.407948,0
2,Kmeans,0.180079,1
2,Kmeans,0.553491,1
2,Kmeans,0.371702,1
2,Kmeans,0.533217,1
2,Kmeans,0.434377,1
2,Kmeans,0.259537,0
2,Kmeans,0.02682,0
2,Kmeans,0.478899,1
2,Kmeans,0.393734,1
2,Kmeans,0.073084,0
2,Kmeans,0.340044,1
2,Kmeans,0.505914,1
2,Kmeans,0.476003,1
2,Kmeans,0.549206,1
2,Kmeans,0.51368,1
2,Kmeans,0.156665,0
2,Kmeans,0.131464,1
2,Kmeans,0.20856,0
2,Kmeans,0.131373,1
2,Kmeans,0.466755,1
2,Kmeans,0.338247,1
2,Kmeans,0.550662,1
2,Kmeans,0.509132,1
2,Kmeans,0.469459,1
2,Kmeans,0.499705,1
2,Kmeans,0.425504,0
2,Kmeans,0.407572,0
2,Kmeans,0.37452,1
2,Kmeans,0.209741,0
2,Kmeans,0.263661,0
2,Kmeans,0.489326,1
2,Kmeans,0.478358,1
2,Kmeans,0.49039,1
2,Kmeans,0.489326,1
2,Kmeans,0.492999,1
2,Kmeans,0.427096,1
2,Kmeans,0.470673,1
2,Kmeans,0.115602,0
2,Kmeans,0.068616,0
2,Kmeans,0.00128,0
2,Kmeans,0.509954,1
2,Kmeans,-0.053222,0
2,Kmeans,0.278141,1
2,Kmeans,0.51508,1
2,Kmeans,0.517147,1
2,Kmeans,0.075967,0
2,Kmeans,0.5113,1
2,Kmeans,-0.044135,0
2,Kmeans,0.05267,0
2,Kmeans,0.520718,1
2,Kmeans,0.41794,1
2,Kmeans,0.50522,1
2,Kmeans,0.40262,1
2,Kmeans,0.56383,1
2,Kmeans,0.105497,0
2,Kmeans,0.409009,1
2,Kmeans,0.442281,1
2,Kmeans,0.310834,1
2,Kmeans,0.180861,0
2,Kmeans,0.019612,0
2,Kmeans,-0.085239,0
2,Kmeans,0.503225,1
2,Kmeans,0.52848,1
2,Kmeans,0.558286,1
2,Kmeans,0.410808,0
2,Kmeans,0.400459,1
2,Kmeans,0.355955,0
2,Kmeans,0.400009,1
2,Kmeans,0.41092,0
2,Kmeans,0.077491,0
2,Kmeans,0.377926,1
2,Kmeans,0.330054,0
2,Kmeans,0.433722,1
2,Kmeans,0.091253,0
2,Kmeans,-0.023795,0
2,Kmeans,0.166141,1
2,Kmeans,0.104393,1
2,Kmeans,0.55338,1
2,Kmeans,0.498492,1
2,Kmeans,0.18392,0
2,Kmeans,0.441839,1
2,Kmeans,0.004945,0
2,Kmeans,0.429815,1
2,Kmeans,0.34564,0
2,Kmeans,0.231928,1
2,Kmeans,0.279039,0
2,Kmeans,0.440797,1
2,Kmeans,0.466319,1
2,Kmeans,0.072097,0
2,Kmeans,0.101352,1
2,Kmeans,0.238662,0
2,Kmeans,0.515457,1
2,Kmeans,0.30142,1
2,Kmeans,0.359031,1
2,Kmeans,0.169479,0
2,Kmeans,0.112994,1
2,Kmeans,0.340648,1
2,Kmeans,0.116321,0
2,Kmeans,0.531117,1
2,Kmeans,0.325275,0
2,Kmeans,0.335093,0
2,Kmeans,0.337813,0
2,Kmeans,0.391733,1
2,Kmeans,0.469081,1
2,Kmeans,0.569808,1
2,Kmeans,0.454664,1
2,Kmeans,0.455842,1
2,Kmeans,0.425063,0
2,Kmeans,0.564523,1
2,Kmeans,0.047981,0
2,Kmeans,0.512293,1
2,Kmeans,0.366235,1
2,Kmeans,0.530383,1
2,Kmeans,0.445185,0
2,Kmeans,0.30904,1
2,Kmeans,0.478772,1
2,Kmeans,0.204981,0
2,Kmeans,0.385076,1
2,Kmeans,0.417389,0
2,Kmeans,0.55641,1
2,Kmeans,0.570522,1
2,Kmeans,0.370608,1
2,Kmeans,0.477547,1
2,Kmeans,0.348134,1
2,Kmeans,0.005964,0
2,Kmeans,0.243429,0
2,Kmeans,0.108251,1
2,Kmeans,0.403389,1
2,Kmeans,0.091253,0
2,Kmeans,0.419865,1
2,Kmeans,0.419554,1
2,Kmeans,0.050661,0
2,Kmeans,0.443883,1
2,Kmeans,0.495735,1
2,Kmeans,0.529037,1
2,Kmeans,0.388257,1
2,Kmeans,0.05823,0
2,Kmeans,0.494304,1
2,Kmeans,0.361194,1
2,Kmeans,0.207065,0
2,Kmeans,0.329035,1
2,Kmeans,0.46227,1
2,Kmeans,0.271065,1
2,Kmeans,0.370607,0
2,Kmeans,-0.002484,0
2,Kmeans,0.239325,0
2,Kmeans,0.506023,1
2,Kmeans,0.376319,1
2,Kmeans,0.444782,1
2,Kmeans,-0.007569,0
2,Kmeans,0.500178,1
2,Kmeans,0.19818,1
2,Kmeans,0.174903,0
2,Kmeans,0.344753,0
2,Kmeans,0.493291,1
2,Kmeans,-0.030121,0
2,Kmeans,0.440396,1
2,Kmeans,0.463892,1
2,Kmeans,0.527904,1
2,Kmeans,0.529781,1
2,Kmeans,0.320983,1
2,Kmeans,0.412631,1
2,Kmeans,0.127014,0
2,Kmeans,0.523155,1
2,Kmeans,0.511491,1
2,Kmeans,0.47836,1
2,Kmeans,0.557827,1
2,Kmeans,0.486333,1
2,Kmeans,0.185503,1
2,Kmeans,0.150562,1
2,Kmeans,-0.042926,0
2,Kmeans,0.465387,1
2,Kmeans,0.347864,0
2,Kmeans,0.197518,0
2,Kmeans,0.254631,1
2,Kmeans,0.430795,1
2,Kmeans,0.465766,1
2,Kmeans,0.243346,1
2,Kmeans,0.444544,1
2,Kmeans,0.422912,1
2,Kmeans,0.13607,0
2,Kmeans,0.433025,0
2,Kmeans,0.416873,1
2,Kmeans,0.13778,0
2,Kmeans,0.268743,0
2,Kmeans,0.54083,1
2,Kmeans,0.523155,1
2,Kmeans,0.553292,1
2,Kmeans,0.411205,1
2,Kmeans,0.316236,0
2,Kmeans,0.362033,0
2,Kmeans,-0.071722,0
2,Kmeans,0.269036,0
2,Kmeans,0.32623,0
2,Kmeans,0.418771,1
2,Kmeans,0.244785,1
2,Kmeans,0.191452,1
2,Kmeans,0.516613,1
2,Kmeans,0.524122,1
2,Kmeans,0.286321,0
2,Kmeans,0.36416,1
2,Kmeans,0.517396,1
2,Kmeans,0.494098,1
2,Kmeans,0.516375,1
2,Kmeans,0.238843,1
2,Kmeans,0.335853,0
2,Kmeans,0.375403,1
2,Kmeans,0.05495,0
2,Kmeans,0.335699,0
2,Kmeans,0.398941,1
2,Kmeans,0.110679,0
2,Kmeans,0.42234,0
2,Kmeans,0.186144,0
2,Kmeans,0.36091,1
2,Kmeans,0.388422,0
2,Kmeans,0.427283,1
2,Kmeans,0.400914,1
2,Kmeans,0.433051,1
2,Kmeans,0.384511,1
2,Kmeans,0.308819,0
2,Kmeans,0.222186,1
2,Kmeans,0.431503,1
2,Kmeans,0.37261,0
2,Kmeans,0.535479,1
2,Kmeans,0.434175,1
2,Kmeans,0.27058,1
2,Kmeans,0.338247,1
2,Kmeans,0.313136,0
2,Kmeans,0.473082,1
2,Kmeans,0.029871,0
2,Kmeans,0.469761,1
2,Kmeans,0.535479,1
2,Kmeans,0.393284,0
2,Kmeans,0.180297,1
2,Kmeans,0.202865,1
2,Kmeans,0.185545,1
2,Kmeans,0.551633,1
2,Kmeans,0.034937,0
2,Kmeans,0.151627,0
2,Kmeans,0.517237,1
2,Kmeans,0.317521,1
2,Kmeans,0.546324,1
2,Kmeans,0.19902,0
2,Kmeans,0.529062,1
2,Kmeans,0.17913,0
2,Kmeans,0.34529,1
2,Kmeans,0.230913,0
2,Kmeans,0.374714,0
2,Kmeans,0.40262,1
2,Kmeans,0.51023,1
2,Kmeans,0.352663,0
2,Kmeans,0.245868,0
2,Kmeans,0.392089,1
2,Kmeans,0.195274,1
2,Kmeans,0.380355,0
2,Kmeans,0.517396,1
2,Kmeans,0.435061,1
2,Kmeans,0.463714,1
2,Kmeans,0.513019,1
2,Kmeans,0.44335,0
2,Kmeans,0.551633,1
2,Kmeans,0.066677,0
2,Kmeans,0.027007,0
2,Kmeans,0.388526,0
2,Kmeans,0.237753,1
2,Kmeans,0.56105,1
2,Kmeans,0.418771,1
2,Kmeans,0.554483,1
2,Kmeans,0.225694,0
2,Kmeans,0.353648,1
2,Kmeans,0.280492,1
2,Kmeans,0.48947,1
2,Kmeans,0.479557,1
2,Kmeans,0.122737,1
2,Kmeans,0.454668,1
2,Kmeans,0.429787,1
2,Kmeans,0.182936,1
2,Kmeans,0.345353,0
2,Kmeans,0.435846,1
2,Kmeans,0.259009,0
2,Kmeans,0.385887,0
2,Kmeans,0.5055,1
2,Kmeans,0.564521,1
2,Kmeans,0.353965,0
2,Kmeans,0.477455,1
2,Kmeans,-0.026643,0
2,Kmeans,0.465567,1
2,Kmeans,0.040342,0
2,Kmeans,0.383097,1
2,Kmeans,0.421997,0
2,Kmeans,0.397383,0
2,Kmeans,0.211553,1
2,Kmeans,0.403818,1
2,Kmeans,0.339185,0
2,Kmeans,0.507139,1
2,Kmeans,0.395354,1
2,Kmeans,0.161284,1
2,Kmeans,0.423856,1
2,Kmeans,0.42903,1
2,Kmeans,0.230464,0
2,Kmeans,0.386861,1
2,Kmeans,0.413451,0
2,Kmeans,0.185852,1
2,Kmeans,0.33125,0
2,Kmeans,0.481053,1
2,Kmeans,0.156663,1
2,Kmeans,0.517396,1
2,Kmeans,0.12427,0
2,Kmeans,0.137624,1
2,Kmeans,0.011731,0
2,Kmeans,0.559744,1
2,Kmeans,0.443843,0
2,Kmeans,0.483587,1
2,Kmeans,0.328024,1
2,Kmeans,0.356262,0
2,Kmeans,0.505151,1
2,Kmeans,0.498805,1
2,Kmeans,0.360685,1
2,Kmeans,0.250742,1
2,Kmeans,0.45646,1
2,Kmeans,0.525073,1
2,Kmeans,0.384257,0
2,Kmeans,0.268227,0
2,Kmeans,0.186572,0
2,Kmeans,0.098957,1
2,Kmeans,0.410382,0
2,Kmeans,0.253213,1
2,Kmeans,0.456425,1
2,Kmeans,0.281183,0
2,Kmeans,0.116321,0
2,Kmeans,0.488869,1
2,Kmeans,0.409505,0
2,Kmeans,0.545019,1
2,Kmeans,0.364762,1
2,Kmeans,0.41784,0
2,Kmeans,0.520679,1
2,Kmeans,0.561069,1
2,Kmeans,0.173522,0
2,Kmeans,0.4771,1
2,Kmeans,0.291118,0
2,Kmeans,0.482259,1
2,Kmeans,0.181587,0
2,Kmeans,0.349933,0
2,Kmeans,0.508391,1
2,Kmeans,0.386386,1
2,Kmeans,0.269036,0
2,Kmeans,0.311273,1
2,Kmeans,0.149504,0
2,Kmeans,0.504549,1
2,Kmeans,0.29421,1
2,Kmeans,0.391742,0
2,Kmeans,0.481698,1
2,Kmeans,0.076768,0
2,Kmeans,0.51508,1
2,Kmeans,-0.095585,0
2,Kmeans,0.318604,0
2,Kmeans,0.533516,1
2,Kmeans,0.517058,1
2,Kmeans,0.130867,0
2,Kmeans,0.283471,1
2,Kmeans,0.450048,0
2,Kmeans,0.308646,1
2,Kmeans,0.258331,0
2,Kmeans,0.393205,1
2,Kmeans,0.155861,1
2,Kmeans,0.40176,1
2,Kmeans,0.115652,0
2,Kmeans,0.36931,1
2,Kmeans,0.437272,0
2,Kmeans,0.152688,1
2,Kmeans,0.428951,1
2,Kmeans,0.241251,1
2,Kmeans,0.504737,1
2,Kmeans,0.440396,1
2,Kmeans,0.260874,1
2,Kmeans,0.557827,1
2,Kmeans,0.522866,1
2,Kmeans,0.325041,0
2,Kmeans,0.186572,0
2,Kmeans,0.437384,1
2,Kmeans,0.332235,0
2,Kmeans,0.110849,1
2,Kmeans,0.437343,1
2,Kmeans,0.287126,1
2,Kmeans,0.022394,0
2,Kmeans,0.33984,0
