k,type,score,label
2,Kmeans,0.166019,0
2,Kmeans,0.569942,1
2,Kmeans,0.17665,0
2,Kmeans,0.346461,1
2,Kmeans,0.534714,1
2,Kmeans,0.559162,1
2,Kmeans,0.563,1
2,Kmeans,0.096095,0
2,Kmeans,0.186537,0
2,Kmeans,0.452071,1
2,Kmeans,-0.007324,0
2,Kmeans,0.384959,0
2,Kmeans,0.403828,1
2,Kmeans,0.394791,1
2,Kmeans,0.574812,1
2,Kmeans,0.442706,1
2,Kmeans,0.360243,0
2,Kmeans,0.401289,0
2,Kmeans,0.306697,1
2,Kmeans,0.026441,0
2,Kmeans,0.403918,0
2,Kmeans,0.453358,1
2,Kmeans,-0.112432,0
2,Kmeans,0.403549,1
2,Kmeans,0.255024,0
2,Kmeans,0.570401,1
2,Kmeans,0.343684,0
2,Kmeans,0.166862,1
2,Kmeans,0.45019,1
2,Kmeans,0.254586,0
2,Kmeans,0.0881,0
2,Kmeans,0.322412,0
2,Kmeans,0.2077,0
2,Kmeans,0.251289,1
2,Kmeans,0.279415,0
2,Kmeans,-0.142191,0
2,Kmeans,0.240388,0
2,Kmeans,0.493077,1
2,Kmeans,0.437604,0
2,Kmeans,0.437932,0
2,Kmeans,0.235365,1
2,Kmeans,0.175798,1
2,Kmeans,0.287926,0
2,Kmeans,0.571024,1
2,Kmeans,0.46894,1
2,Kmeans,0.352805,1
2,Kmeans,0.473272,1
2,Kmeans,0.552175,1
2,Kmeans,0.410628,0
2,Kmeans,0.395157,0
2,Kmeans,0.384596,0
2,Kmeans,0.225095,0
2,Kmeans,0.549733,1
2,Kmeans,-0.083827,0
2,Kmeans,0.291357,0
2,Kmeans,0.481293,1
2,Kmeans,0.144691,0
2,Kmeans,0.582154,1
2,Kmeans,0.345422,0
2,Kmeans,0.559006,1
2,Kmeans,0.340385,0
2,Kmeans,0.238596,0
2,Kmeans,0.177045,0
2,Kmeans,0.175097,1
2,Kmeans,0.491617,1
2,Kmeans,0.123877,0
2,Kmeans,0.333889,1
2,Kmeans,0.030754,0
2,Kmeans,0.593274,1
2,Kmeans,0.39806,0
2,Kmeans,0.372368,0
2,Kmeans,0.251883,1
2,Kmeans,0.132163,0
2,Kmeans,-0.033203,0
2,Kmeans,0.497183,1
2,Kmeans,0.395614,1
2,Kmeans,0.550649,1
2,Kmeans,0.156308,1
2,Kmeans,0.582787,1
2,Kmeans,0.117312,0
2,Kmeans,0.405469,0
2,Kmeans,0.53524,1
2,Kmeans,0.341553,0
2,Kmeans,0.398643,1
2,Kmeans,0.423891,0
2,Kmeans,0.559345,1
2,Kmeans,0.262828,1
2,Kmeans,0.313834,0
2,Kmeans,0.555356,1
2,Kmeans,0.361318,0
2,Kmeans,0.148423,1
2,Kmeans,0.43787,0
2,Kmeans,0.109024,0
2,Kmeans,-0.024591,0
2,Kmeans,0.575081,1
2,Kmeans,0.395653,0
2,Kmeans,0.359569,1
2,Kmeans,0.389427,0
2,Kmeans,0.393798,1
2,Kmeans,0.55247,1
2,Kmeans,0.435195,1
2,Kmeans,0.232081,0
2,Kmeans,0.397075,0
2,Kmeans,0.395389,1
2,Kmeans,0.2077,0
2,Kmeans,0.306399,1
2,Kmeans,0.38529,0
2,Kmeans,0.269588,0
2,Kmeans,0.339543,1
2,Kmeans,0.573941,1
2,Kmeans,0.381813,0
2,Kmeans,0.460495,1
2,Kmeans,-0.04773,0
2,Kmeans,0.204866,1
2,Kmeans,0.236379,0
2,Kmeans,0.381252,0
2,Kmeans,0.075611,0
2,Kmeans,0.027794,0
2,Kmeans,0.349523,1
2,Kmeans,0.576198,1
2,Kmeans,0.593276,1
2,Kmeans,0.15604,1
2,Kmeans,0.342354,1
2,Kmeans,0.233688,1
2,Kmeans,0.571561,1
2,Kmeans,0.276141,1
2,Kmeans,0.162601,0
2,Kmeans,0.38733,0
2,Kmeans,0.590351,1
2,Kmeans,0.342089,0
2,Kmeans,0.25008,0
2,Kmeans,0.378674,0
2,Kmeans,0.405615,0
2,Kmeans,0.377085,0
2,Kmeans,0.397143,0
2,Kmeans,0.207333,0
2,Kmeans,-0.06299,0
2,Kmeans,0.097642,0
2,Kmeans,0.279891,1
2,Kmeans,0.155031,0
2,Kmeans,0.288494,0
2,Kmeans,0.229428,1
2,Kmeans,0.355349,1
2,Kmeans,0.269585,0
2,Kmeans,0.401616,1
2,Kmeans,0.041704,0
2,Kmeans,0.398627,0
2,Kmeans,0.063926,0
2,Kmeans,0.12887,0
2,Kmeans,0.390646,1
2,Kmeans,0.212169,0
2,Kmeans,0.13828,1
2,Kmeans,0.444076,1
2,Kmeans,0.26622,1
2,Kmeans,-0.089584,0
2,Kmeans,-0.108025,0
2,Kmeans,0.569093,1
2,Kmeans,0.208051,1
2,Kmeans,0.566528,1
2,Kmeans,0.111579,0
2,Kmeans,0.317555,0
2,Kmeans,0.237084,0
2,Kmeans,0.276467,0
2,Kmeans,0.072619,1
2,Kmeans,0.175145,0
2,Kmeans,0.254679,1
2,Kmeans,0.006013,0
2,Kmeans,0.345414,0
2,Kmeans,0.280354,0
2,Kmeans,0.405869,1
2,Kmeans,0.318653,0
2,Kmeans,0.559806,1
2,Kmeans,0.117335,0
2,Kmeans,0.42073,1
2,Kmeans,0.357157,0
2,Kmeans,0.216332,0
2,Kmeans,0.431044,0
2,Kmeans,0.257443,0
2,Kmeans,0.567249,1
2,Kmeans,0.146566,0
2,Kmeans,0.508769,1
2,Kmeans,0.522277,1
2,Kmeans,0.55829,1
2,Kmeans,0.487487,1
2,Kmeans,0.128911,1
2,Kmeans,-0.05414,0
2,Kmeans,0.473272,1
2,Kmeans,0.5164,1
2,Kmeans,0.504936,1
2,Kmeans,0.405869,1
2,Kmeans,0.427,0
2,Kmeans,0.388874,1
2,Kmeans,0.566717,1
2,Kmeans,0.220468,0
2,Kmeans,0.375111,0
2,Kmeans,0.526357,1
2,Kmeans,0.160253,1
2,Kmeans,0.281311,0
2,Kmeans,0.237337,0
2,Kmeans,0.044259,0
2,Kmeans,0.514383,1
2,Kmeans,0.260624,1
2,Kmeans,-0.083827,0
2,Kmeans,0.590814,1
2,Kmeans,0.478454,1
2,Kmeans,0.278109,0
2,Kmeans,0.360882,1
2,Kmeans,0.420117,0
2,Kmeans,0.031859,0
2,Kmeans,0.244384,0
2,Kmeans,0.286584,0
2,Kmeans,0.337795,0
2,Kmeans,0.203819,0
2,Kmeans,0.315698,0
2,Kmeans,0.490506,1
2,Kmeans,0.546711,1
2,Kmeans,0.426684,0
2,Kmeans,0.30323,1
2,Kmeans,0.402968,1
2,Kmeans,0.556667,1
2,Kmeans,0.365864,0
2,Kmeans,0.425628,1
2,Kmeans,0.529317,1
2,Kmeans,0.591108,1
2,Kmeans,-0.07998,0
2,Kmeans,0.43043,0
2,Kmeans,0.273122,1
2,Kmeans,0.061107,0
2,Kmeans,0.312106,1
2,Kmeans,0.232482,0
2,Kmeans,0.26791,1
2,Kmeans,0.341356,1
2,Kmeans,0.518705,1
2,Kmeans,-0.049666,0
2,Kmeans,0.344534,0
2,Kmeans,-0.113061,0
2,Kmeans,0.581632,1
2,Kmeans,0.514186,1
2,Kmeans,0.165657,0
2,Kmeans,0.446438,1
2,Kmeans,0.254157,0
2,Kmeans,0.358287,0
2,Kmeans,0.572293,1
2,Kmeans,0.191536,0
2,Kmeans,0.409795,1
2,Kmeans,0.249882,0
2,Kmeans,0.496286,1
2,Kmeans,0.044384,0
2,Kmeans,0.540431,1
2,Kmeans,0.100363,1
2,Kmeans,0.558009,1
2,Kmeans,0.475296,1
2,Kmeans,0.372411,1
2,Kmeans,0.417414,0
2,Kmeans,0.21904,0
2,Kmeans,0.391479,1
2,Kmeans,0.225012,1
2,Kmeans,0.573324,1
2,Kmeans,-0.107072,0
2,Kmeans,0.103631,0
2,Kmeans,0.225344,1
2,Kmeans,0.132163,0
2,Kmeans,0.108619,0
2,Kmeans,-0.00195,0
2,Kmeans,0.453774,1
2,Kmeans,0.17436,1
2,Kmeans,0.266583,0
2,Kmeans,0.267545,1
2,Kmeans,0.300152,0
2,Kmeans,0.352728,0
2,Kmeans,0.249882,0
2,Kmeans,0.363315,1
2,Kmeans,0.422998,1
2,Kmeans,0.135608,1
2,Kmeans,0.441968,1
2,Kmeans,0.422998,1
2,Kmeans,0.215827,0
2,Kmeans,0.152613,0
2,Kmeans,0.539935,1
2,Kmeans,0.175597,0
2,Kmeans,0.341465,0
2,Kmeans,0.450751,1
2,Kmeans,0.345961,1
2,Kmeans,0.254157,0
2,Kmeans,0.288086,1
2,Kmeans,0.345534,0
2,Kmeans,0.310963,1
2,Kmeans,0.281569,1
2,Kmeans,0.247497,0
2,Kmeans,0.175827,1
2,Kmeans,0.480888,1
2,Kmeans,0.512141,1
2,Kmeans,0.318218,1
2,Kmeans,0.205759,0
2,Kmeans,0.195567,0
2,Kmeans,0.126459,0
2,Kmeans,0.437604,0
2,Kmeans,0.456516,1
2,Kmeans,0.485399,1
2,Kmeans,0.547377,1
2,Kmeans,0.543664,1
2,Kmeans,0.532822,1
2,Kmeans,0.507538,1
2,Kmeans,0.440166,1
2,Kmeans,0.262026,0
2,Kmeans,0.25068,0
2,Kmeans,0.585668,1
2,Kmeans,0.415865,0
2,Kmeans,0.352072,1
2,Kmeans,0.085073,0
2,Kmeans,0.292101,0
2,Kmeans,0.337845,0
2,Kmeans,0.425203,1
2,Kmeans,0.22077,0
2,Kmeans,0.486006,1
2,Kmeans,0.531262,1
2,Kmeans,0.562925,1
2,Kmeans,0.349523,1
2,Kmeans,0.397681,0
2,Kmeans,0.14038,1
2,Kmeans,0.036723,0
2,Kmeans,0.27464,0
2,Kmeans,0.175179,0
2,Kmeans,-0.023117,0
2,Kmeans,0.540187,1
2,Kmeans,0.143717,1
2,Kmeans,0.156445,0
2,Kmeans,0.583238,1
2,Kmeans,0.438228,1
2,Kmeans,0.282303,1
2,Kmeans,0.466829,1
2,Kmeans,0.175705,1
2,Kmeans,0.592573,1
2,Kmeans,0.382159,1
2,Kmeans,0.540031,1
2,Kmeans,0.452606,1
2,Kmeans,0.542107,1
2,Kmeans,0.122575,0
2,Kmeans,0.244907,1
2,Kmeans,0.498278,1
2,Kmeans,0.531029,1
2,Kmeans,0.389427,0
2,Kmeans,0.397681,0
2,Kmeans,0.144872,0
2,Kmeans,0.58644,1
2,Kmeans,0.32727,0
2,Kmeans,0.384959,0
2,Kmeans,0.169856,0
2,Kmeans,0.51127,1
2,Kmeans,0.19223,1
2,Kmeans,0.132163,0
2,Kmeans,0.1631,0
2,Kmeans,0.154407,1
2,Kmeans,0.548069,1
2,Kmeans,0.215827,0
2,Kmeans,0.437922,1
2,Kmeans,0.254349,0
2,Kmeans,0.293675,1
2,Kmeans,0.161834,0
2,Kmeans,0.562372,1
2,Kmeans,0.127261,1
2,Kmeans,0.160253,1
2,Kmeans,0.555773,1
2,Kmeans,0.448786,1
2,Kmeans,0.244384,0
2,Kmeans,0.361762,0
2,Kmeans,0.316128,0
2,Kmeans,0.541785,1
2,Kmeans,0.205391,1
2,Kmeans,0.349084,0
2,Kmeans,0.050582,0
2,Kmeans,0.419292,0
2,Kmeans,0.550799,1
2,Kmeans,0.503284,1
2,Kmeans,0.307521,0
2,Kmeans,0.443296,1
2,Kmeans,0.346352,1
2,Kmeans,0.163954,1
2,Kmeans,0.182207,1
2,Kmeans,0.392082,0
2,Kmeans,0.403828,1
2,Kmeans,0.394298,0
2,Kmeans,0.554813,1
2,Kmeans,0.563487,1
2,Kmeans,0.43276,1
2,Kmeans,0.204231,1
2,Kmeans,0.140036,1
2,Kmeans,0.121553,0
2,Kmeans,0.143399,0
2,Kmeans,0.17833,1
2,Kmeans,0.257511,0
2,Kmeans,0.351,1
2,Kmeans,0.53212,1
2,Kmeans,0.280488,0
2,Kmeans,0.574379,1
2,Kmeans,0.570712,1
2,Kmeans,0.565119,1
2,Kmeans,0.038023,1
2,Kmeans,0.218178,1
2,Kmeans,0.459661,1
2,Kmeans,0.506675,1
2,Kmeans,0.09501,0
2,Kmeans,0.193076,1
2,Kmeans,-0.13302,0
2,Kmeans,0.306697,1
2,Kmeans,0.323842,1
2,Kmeans,-0.147963,0
2,Kmeans,0.467468,1
2,Kmeans,0.300106,0
2,Kmeans,-0.115666,0
2,Kmeans,0.317555,0
2,Kmeans,0.288104,1
2,Kmeans,0.33288,1
2,Kmeans,0.577998,1
2,Kmeans,0.56612,1
2,Kmeans,0.332001,1
2,Kmeans,0.346964,0
2,Kmeans,0.087317,0
2,Kmeans,0.360413,1
2,Kmeans,0.477028,1
2,Kmeans,0.572921,1
2,Kmeans,0.440789,1
2,Kmeans,0.297924,0
2,Kmeans,0.436465,1
2,Kmeans,-0.116817,0
2,Kmeans,0.242436,1
2,Kmeans,0.268147,1
2,Kmeans,0.452275,1
2,Kmeans,0.001695,0
2,Kmeans,0.475893,1
2,Kmeans,0.229711,0
2,Kmeans,0.136628,1
2,Kmeans,0.442368,1
2,Kmeans,0.565171,1
2,Kmeans,0.536981,1
2,Kmeans,0.416637,1
2,Kmeans,0.401014,0
2,Kmeans,-0.004356,0
2,Kmeans,0.341356,1
2,Kmeans,0.383611,1
2,Kmeans,0.119224,0
2,Kmeans,0.448422,1
2,Kmeans,0.515906,1
2,Kmeans,0.519923,1
2,Kmeans,0.501408,1
2,Kmeans,0.574334,1
2,Kmeans,0.056808,0
2,Kmeans,0.376429,1
2,Kmeans,0.247497,0
2,Kmeans,0.261025,1
2,Kmeans,0.480225,1
2,Kmeans,0.551341,1
2,Kmeans,0.534443,1
2,Kmeans,0.570696,1
2,Kmeans,0.389468,1
2,Kmeans,0.242436,1
2,Kmeans,0.334306,0
2,Kmeans,0.353282,0
2,Kmeans,0.391479,1
2,Kmeans,0.287418,0
2,Kmeans,0.395081,0
2,Kmeans,0.547637,1
2,Kmeans,0.582154,1
2,Kmeans,0.375494,1
2,Kmeans,0.547637,1
2,Kmeans,0.352622,1
2,Kmeans,0.5602,1
2,Kmeans,0.436296,1
2,Kmeans,-0.052673,0
2,Kmeans,0.17675,1
2,Kmeans,0.321607,0
2,Kmeans,0.575027,1
2,Kmeans,0.560594,1
2,Kmeans,0.028147,0
2,Kmeans,0.555356,1
2,Kmeans,0.551861,1
2,Kmeans,0.383682,1
2,Kmeans,0.517122,1
2,Kmeans,0.406544,0
2,Kmeans,0.389587,1
2,Kmeans,0.512664,1
2,Kmeans,0.497033,1
2,Kmeans,0.482969,1
2,Kmeans,0.585123,1
2,Kmeans,0.516959,1
2,Kmeans,-0.082291,0
2,Kmeans,0.518626,1
2,Kmeans,0.556951,1
2,Kmeans,0.439322,1
2,Kmeans,0.232081,0
2,Kmeans,0.167208,0
2,Kmeans,0.239729,1
2,Kmeans,0.283557,1
2,Kmeans,0.332389,1
2,Kmeans,0.458228,1
2,Kmeans,0.390684,0
2,Kmeans,0.181618,1
2,Kmeans,0.377356,0
2,Kmeans,0.171623,0
2,Kmeans,0.362927,0
2,Kmeans,0.193583,0
2,Kmeans,0.086539,0
2,Kmeans,0.247846,0
2,Kmeans,0.253684,1
2,Kmeans,0.152418,0
2,Kmeans,0.322985,1
2,Kmeans,0.460312,1
2,Kmeans,0.49362,1
2,Kmeans,0.434502,1
2,Kmeans,-0.032841,0
2,Kmeans,0.315698,0
2,Kmeans,0.497183,1
2,Kmeans,0.230891,0
2,Kmeans,-0.02069,0
2,Kmeans,0.123484,0
2,Kmeans,0.353219,1
2,Kmeans,0.132865,0
2,Kmeans,0.349436,1
2,Kmeans,0.135292,1
2,Kmeans,0.043168,0
2,Kmeans,0.426608,1
2,Kmeans,0.122575,0
2,Kmeans,0.42914,1
2,Kmeans,0.522848,1
2,Kmeans,0.592573,1
2,Kmeans,0.480321,1
2,Kmeans,0.099699,0
2,Kmeans,0.481856,1
2,Kmeans,0.277142,1
2,Kmeans,0.589795,1
2,Kmeans,0.269637,0
2,Kmeans,0.403159,0
2,Kmeans,0.310259,0
2,Kmeans,0.339297,1
2,Kmeans,0.166127,1
2,Kmeans,0.347071,1
2,Kmeans,0.450841,1
2,Kmeans,0.520013,1
2,Kmeans,0.381813,0
2,Kmeans,0.414468,1
2,Kmeans,-0.13302,0
2,Kmeans,0.140036,1
2,Kmeans,0.564939,1
2,Kmeans,0.555305,1
2,Kmeans,0.360331,0
2,Kmeans,0.57045,1
2,Kmeans,0.470228,1
2,Kmeans,0.404974,0
2,Kmeans,0.297773,1
2,Kmeans,0.292341,0
2,Kmeans,0.542613,1
2,Kmeans,0.588574,1
2,Kmeans,0.371459,1
2,Kmeans,0.549496,1
2,Kmeans,0.326631,1
2,Kmeans,-0.09528,0
2,Kmeans,0.310923,0
2,Kmeans,0.059035,0
2,Kmeans,0.361046,1
2,Kmeans,0.152418,0
2,Kmeans,0.549253,1
2,Kmeans,0.30323,1
2,Kmeans,0.288986,1
2,Kmeans,-0.0436,0
2,Kmeans,0.225012,1
2,Kmeans,0.513535,1
2,Kmeans,0.522328,1
2,Kmeans,0.341926,0
2,Kmeans,0.573114,1
2,Kmeans,0.031159,0
2,Kmeans,-0.068367,0
2,Kmeans,0.569234,1
2,Kmeans,0.415451,1
2,Kmeans,0.498427,1
2,Kmeans,0.303107,0
2,Kmeans,0.052954,0
2,Kmeans,0.116531,0
2,Kmeans,0.536717,1
2,Kmeans,0.59257,1
2,Kmeans,0.544553,1
2,Kmeans,0.375081,1
2,Kmeans,0.456736,1
2,Kmeans,0.10313,1
2,Kmeans,0.127186,0
2,Kmeans,0.108619,0
2,Kmeans,0.539259,1
2,Kmeans,0.345422,0
2,Kmeans,0.258364,1
2,Kmeans,0.505318,1
2,Kmeans,0.589017,1
2,Kmeans,0.199793,1
2,Kmeans,0.13828,1
2,Kmeans,0.37643,1
2,Kmeans,0.097329,0
2,Kmeans,0.588854,1
2,Kmeans,0.430667,1
2,Kmeans,0.567881,1
2,Kmeans,0.506047,1
2,Kmeans,0.165303,1
2,Kmeans,0.09913,0
2,Kmeans,0.114989,1
2,Kmeans,0.244484,1
2,Kmeans,0.512371,1
2,Kmeans,0.337097,0
2,Kmeans,0.039664,0
2,Kmeans,0.230593,1
2,Kmeans,0.154407,1
2,Kmeans,0.161394,1
2,Kmeans,0.206726,1
2,Kmeans,-0.142191,0
2,Kmeans,0.556667,1
2,Kmeans,-0.034365,0
2,Kmeans,0.36235,0
2,Kmeans,0.509023,1
2,Kmeans,-0.014713,0
2,Kmeans,0.234883,0
2,Kmeans,0.580945,1
2,Kmeans,0.588854,1
2,Kmeans,0.566426,1
2,Kmeans,0.515872,1
2,Kmeans,0.169067,0
2,Kmeans,0.301576,0
2,Kmeans,0.39624,1
2,Kmeans,-0.137903,0
2,Kmeans,0.212169,0
2,Kmeans,0.052456,0
2,Kmeans,0.157797,0
2,Kmeans,0.511535,1
2,Kmeans,0.520502,1
2,Kmeans,0.515252,1
2,Kmeans,0.299951,0
2,Kmeans,0.060237,0
2,Kmeans,0.474963,1
2,Kmeans,0.280942,1
2,Kmeans,0.581632,1
2,Kmeans,0.474762,1
2,Kmeans,0.246844,0
2,Kmeans,0.559806,1
2,Kmeans,0.042357,0
2,Kmeans,0.421096,0
2,Kmeans,-0.047745,0
2,Kmeans,0.204293,1
2,Kmeans,0.397224,0
2,Kmeans,-0.00507,0
2,Kmeans,0.088652,0
2,Kmeans,0.287801,0
2,Kmeans,0.512171,1
2,Kmeans,0.57467,1
2,Kmeans,-0.087726,0
2,Kmeans,0.574812,1
2,Kmeans,0.287193,0
2,Kmeans,0.345241,1
2,Kmeans,0.540934,1
2,Kmeans,0.407022,0
2,Kmeans,0.497667,1
2,Kmeans,0.352219,1
2,Kmeans,0.000194,0
2,Kmeans,0.551341,1
2,Kmeans,0.371632,0
2,Kmeans,0.342404,1
2,Kmeans,-0.056344,0
2,Kmeans,0.359648,1
2,Kmeans,0.497667,1
2,Kmeans,0.413676,0
2,Kmeans,0.430373,1
2,Kmeans,0.394791,1
2,Kmeans,0.578504,1
2,Kmeans,0.408344,1
2,Kmeans,0.195967,0
2,Kmeans,0.311371,0
2,Kmeans,0.479342,1
2,Kmeans,0.228151,1
2,Kmeans,0.479232,1
2,Kmeans,0.313347,0
2,Kmeans,0.45019,1
2,Kmeans,0.187088,0
2,Kmeans,0.580708,1
2,Kmeans,0.395041,0
2,Kmeans,0.244779,0
2,Kmeans,0.585123,1
2,Kmeans,0.584295,1
2,Kmeans,0.299908,0
2,Kmeans,0.112896,0
2,Kmeans,0.17833,1
2,Kmeans,-0.07181,0
2,Kmeans,0.185212,0
2,Kmeans,0.474963,1
2,Kmeans,0.150427,1
2,Kmeans,0.522403,1
2,Kmeans,0.190529,1
2,Kmeans,0.359885,0
2,Kmeans,0.408344,1
2,Kmeans,0.041412,0
2,Kmeans,0.166862,1
2,Kmeans,0.371441,0
2,Kmeans,0.457037,1
2,Kmeans,0.31063,1
2,Kmeans,0.052456,0
2,Kmeans,0.572844,1
2,Kmeans,0.048398,0
2,Kmeans,0.587343,1
2,Kmeans,0.485898,1
2,Kmeans,0.273124,1
2,Kmeans,0.577374,1
2,Kmeans,0.493627,1
2,Kmeans,0.414812,1
2,Kmeans,0.494133,1
2,Kmeans,0.466034,1
2,Kmeans,0.280109,0
2,Kmeans,0.404644,1
2,Kmeans,0.1281,0
2,Kmeans,0.353793,0
2,Kmeans,0.466381,1
2,Kmeans,0.506332,1
2,Kmeans,0.208941,0
2,Kmeans,0.23172,1
2,Kmeans,0.052901,0
2,Kmeans,0.355534,1
2,Kmeans,0.296517,1
2,Kmeans,0.40383,1
2,Kmeans,0.38451,0
2,Kmeans,0.378674,0
2,Kmeans,0.542107,1
2,Kmeans,0.33288,1
2,Kmeans,0.423311,0
2,Kmeans,0.33879,1
2,Kmeans,0.473942,1
2,Kmeans,0.276467,0
2,Kmeans,0.315988,1
2,Kmeans,0.380388,1
2,Kmeans,0.326069,0
2,Kmeans,0.256798,1
2,Kmeans,0.43645,0
2,Kmeans,0.422688,1
2,Kmeans,0.412265,0
2,Kmeans,0.561927,1
2,Kmeans,0.447628,1
2,Kmeans,0.474963,1
2,Kmeans,0.320243,0
2,Kmeans,0.251557,0
2,Kmeans,0.422255,1
2,Kmeans,0.593276,1
2,Kmeans,0.422055,0
2,Kmeans,0.46331,1
2,Kmeans,0.563487,1
2,Kmeans,0.300702,0
2,Kmeans,0.359396,1
2,Kmeans,0.534725,1
2,Kmeans,0.448477,1
2,Kmeans,0.066,0
2,Kmeans,0.519232,1
2,Kmeans,0.501421,1
2,Kmeans,0.403467,0
2,Kmeans,0.073975,0
2,Kmeans,0.134836,0
2,Kmeans,0.283037,1
2,Kmeans,0.34484,0
2,Kmeans,0.469814,1
2,Kmeans,0.522921,1
2,Kmeans,0.108724,0
2,Kmeans,0.277142,1
2,Kmeans,0.359767,1
2,Kmeans,0.238371,0
2,Kmeans,0.587689,1
2,Kmeans,-0.088795,0
2,Kmeans,0.382066,0
2,Kmeans,0.364407,1
2,Kmeans,0.548016,1
2,Kmeans,0.184947,0
2,Kmeans,0.552716,1
2,Kmeans,0.079746,0
2,Kmeans,0.547542,1
2,Kmeans,0.22713,0
2,Kmeans,0.397143,0
2,Kmeans,0.335887,1
2,Kmeans,-0.091332,0
2,Kmeans,-0.137903,0
2,Kmeans,0.067979,0
2,Kmeans,0.253616,0
2,Kmeans,0.379088,1
2,Kmeans,0.176605,0
2,Kmeans,0.375779,0
2,Kmeans,0.412748,1
2,Kmeans,0.110255,1
2,Kmeans,0.555356,1
2,Kmeans,0.21092,1
2,Kmeans,0.181239,0
2,Kmeans,0.589726,1
2,Kmeans,0.360994,1
2,Kmeans,0.172395,0
2,Kmeans,0.520277,1
2,Kmeans,0.394182,0
2,Kmeans,0.309013,1
2,Kmeans,0.176757,0
2,Kmeans,0.489708,1
2,Kmeans,0.299424,1
2,Kmeans,0.359404,1
2,Kmeans,0.096095,0
2,Kmeans,0.323686,1
2,Kmeans,0.383349,0
2,Kmeans,0.455271,1
2,Kmeans,0.347709,1
2,Kmeans,0.43381,1
2,Kmeans,0.506888,1
2,Kmeans,0.258364,1
2,Kmeans,0.510313,1
2,Kmeans,0.506047,1
2,Kmeans,0.525067,1
2,Kmeans,0.282741,0
2,Kmeans,0.134836,0
2,Kmeans,0.563617,1
2,Kmeans,0.272374,0
2,Kmeans,0.499039,1
2,Kmeans,0.503183,1
2,Kmeans,0.437709,1
2,Kmeans,0.201248,1
