k,type,score,label
3,Kmeans,0.574939,0
3,Kmeans,0.910935,1
3,Kmeans,0.416289,0
3,Kmeans,0.20314,0
3,Kmeans,0.872405,1
3,Kmeans,0.938549,1
3,Kmeans,0.940607,1
3,Kmeans,0.588962,0
3,Kmeans,0.735252,2
3,Kmeans,0.611594,0
3,Kmeans,0.671039,2
3,Kmeans,0.938549,1
3,GMM,0.556749,0
3,GMM,0.940114,1
3,GMM,0.734479,2
3,GMM,0.745572,2
3,GMM,0.722665,2
3,GMM,0.495798,2
3,GMM,0.144064,0
3,GMM,0.752302,2
3,GMM,0.728975,1
3,GMM,0.864551,1
3,GMM,0.634244,2
3,GMM,0.900394,1
3,GMM,0.756402,2
3,GMM,0.475628,2
3,GMM,0.906869,1
3,GMM,0.634244,2
3,GMM,0.925506,1
3,GMM,0.877375,1
3,GMM,0.940114,1
3,GMM,0.459413,0
3,GMM,0.932669,1
3,GMM,0.634244,2
3,GMM,0.682621,2
3,GMM,0.938044,1
3,GMM,0.5367,0
3,GMM,0.932669,1
3,GMM,0.575099,0
3,GMM,0.921651,1
3,GMM,0.731701,2
3,GMM,0.56366,2
3,GMM,0.758353,2
3,GMM,0.620181,0
3,GMM,0.932669,1
3,GMM,0.649349,2
3,GMM,0.412015,0
3,GMM,0.623843,0
3,GMM,0.413633,2
3,GMM,0.480595,0
3,GMM,0.904665,1
3,GMM,0.483613,0
3,GMM,0.581013,0
3,GMM,0.570499,2
3,GMM,0.938044,1
3,GMM,0.626835,0
3,GMM,0.652266,2
3,GMM,0.904665,1
3,GMM,0.756402,2
3,GMM,0.925506,1
3,GMM,0.749097,2
3,GMM,0.56366,2
3,GMM,0.925506,1
3,GMM,0.940114,1
3,GMM,0.569227,0
3,GMM,0.438265,0
3,GMM,0.068408,0
3,GMM,0.16063,2
3,GMM,0.73635,2
3,GMM,0.705123,2
3,GMM,0.715179,2
3,GMM,0.539943,0
3,GMM,0.671299,2
3,GMM,0.932669,1
3,GMM,0.272052,0
3,GMM,0.539947,0
3,GMM,0.344009,2
3,GMM,0.722665,2
3,GMM,0.919836,1
3,GMM,0.913637,1
3,GMM,0.938044,1
3,GMM,0.438265,0
3,GMM,0.682768,2
3,GMM,-0.171245,0
3,GMM,0.362462,0
3,GMM,0.575925,0
3,GMM,0.630195,2
3,GMM,0.579511,0
3,GMM,0.932669,1
3,GMM,0.068408,0
3,GMM,0.760448,2
3,GMM,0.582314,0
3,GMM,0.857893,1
3,GMM,0.475628,2
3,GMM,0.877375,1
3,GMM,0.561333,0
3,GMM,0.910169,1
3,GMM,0.412015,0
3,GMM,0.235196,0
3,GMM,0.871183,1
3,GMM,0.938044,1
3,GMM,0.940114,1
3,GMM,0.576451,0
3,GMM,0.744482,2
3,GMM,0.598604,0
3,GMM,0.668697,2
3,GMM,0.938044,1
4,Kmeans,0.08453,3
4,Kmeans,0.93696,0
4,Kmeans,0.683044,2
4,Kmeans,0.692264,2
4,Kmeans,0.503607,2
4,Kmeans,0.052698,1
4,Kmeans,0.606712,1
4,Kmeans,0.681032,2
4,Kmeans,0.711927,0
4,Kmeans,0.856858,0
4,Kmeans,0.202944,2
4,Kmeans,0.894673,0
4,Kmeans,0.677988,2
4,Kmeans,0.266637,1
4,Kmeans,0.90225,0
4,Kmeans,0.202944,2
4,Kmeans,0.921736,0
4,Kmeans,0.870364,0
4,Kmeans,0.93696,0
4,Kmeans,0.438464,1
4,Kmeans,0.929054,0
4,Kmeans,0.202944,2
4,Kmeans,0.610231,2
4,Kmeans,0.934846,0
4,Kmeans,0.280892,3
4,Kmeans,0.929054,0
4,Kmeans,0.469462,3
4,Kmeans,0.917345,0
4,Kmeans,0.551907,2
4,Kmeans,0.583253,2
4,Kmeans,0.646715,2
4,Kmeans,0.249905,3
4,Kmeans,0.929054,0
4,Kmeans,0.22683,2
4,Kmeans,0.51996,1
4,Kmeans,0.530736,3
4,Kmeans,0.34222,1
4,Kmeans,0.308809,1
4,Kmeans,0.899866,0
4,Kmeans,0.289293,1
4,Kmeans,0.389099,3
4,Kmeans,0.008762,1
4,Kmeans,0.934846,0
4,Kmeans,0.306311,3
4,Kmeans,0.393665,2
4,Kmeans,0.899866,0
4,Kmeans,0.677988,2
4,Kmeans,0.921736,0
4,Kmeans,0.608476,2
4,Kmeans,0.583253,2
4,Kmeans,0.921736,0
4,Kmeans,0.93696,0
4,Kmeans,0.50874,3
4,Kmeans,0.499981,1
4,Kmeans,0.5641,1
4,Kmeans,0.535723,1
4,Kmeans,0.624655,2
4,Kmeans,0.655981,2
4,Kmeans,0.665076,2
4,Kmeans,0.376676,3
4,Kmeans,0.592559,2
4,Kmeans,0.929054,0
4,Kmeans,0.630623,1
4,Kmeans,0.495056,3
4,Kmeans,0.392066,1
4,Kmeans,0.503607,2
4,Kmeans,0.915528,0
4,Kmeans,0.908911,0
4,Kmeans,0.934846,0
4,Kmeans,0.499981,1
4,Kmeans,0.342313,2
4,Kmeans,0.34053,1
4,Kmeans,0.531806,1
4,Kmeans,0.366353,3
4,Kmeans,0.609378,2
4,Kmeans,0.571374,3
4,Kmeans,0.929054,0
4,Kmeans,0.5641,1
4,Kmeans,0.66902,2
4,Kmeans,0.572011,3
4,Kmeans,0.849353,0
4,Kmeans,0.266637,1
4,Kmeans,0.870364,0
4,Kmeans,0.339132,3
4,Kmeans,0.905447,0
4,Kmeans,0.51996,1
4,Kmeans,0.454157,1
4,Kmeans,0.863632,0
4,Kmeans,0.934846,0
4,Kmeans,0.93696,0
4,Kmeans,0.541702,3
4,Kmeans,0.670649,2
4,Kmeans,0.533832,3
4,Kmeans,0.454501,2
4,Kmeans,0.934846,0
4,GMM,0.017774,2
4,GMM,0.938754,1
4,GMM,0.672263,3
4,GMM,0.682544,3
4,GMM,0.581499,3
4,GMM,0.127453,3
4,GMM,0.568787,2
4,GMM,0.67955,3
4,GMM,0.721509,1
4,GMM,0.861268,1
4,GMM,0.388286,3
4,GMM,0.897931,1
4,GMM,0.683138,3
4,GMM,-0.062844,3
4,GMM,0.904863,1
4,GMM,0.388286,3
4,GMM,0.923873,1
4,GMM,0.874328,1
4,GMM,0.938754,1
4,GMM,0.535852,2
4,GMM,0.931114,1
4,GMM,0.388286,3
4,GMM,0.603886,3
4,GMM,0.936662,1
4,GMM,0.247388,0
4,GMM,0.931114,1
4,GMM,0.399273,0
4,GMM,0.919787,1
4,GMM,0.60399,3
4,GMM,0.572748,3
4,GMM,0.668206,3
4,GMM,0.134333,0
4,GMM,0.931114,1
4,GMM,0.397917,3
4,GMM,0.569697,2
4,GMM,0.497639,0
4,GMM,0.119516,2
4,GMM,0.376246,2
4,GMM,0.902602,1
4,GMM,0.418005,2
4,GMM,0.355807,0
4,GMM,0.205211,3
4,GMM,0.936662,1
4,GMM,0.194007,0
4,GMM,0.487602,3
4,GMM,0.902602,1
4,GMM,0.683138,3
4,GMM,0.923873,1
4,GMM,0.643293,3
4,GMM,0.572748,3
4,GMM,0.923873,1
4,GMM,0.938754,1
4,GMM,0.458304,0
4,GMM,0.58157,2
4,GMM,0.509906,2
4,GMM,0.42706,2
4,GMM,0.640432,3
4,GMM,0.642105,3
4,GMM,0.651528,3
4,GMM,0.288428,0
4,GMM,0.594772,3
4,GMM,0.931114,1
4,GMM,0.645486,2
4,GMM,0.454804,0
4,GMM,0.221569,2
4,GMM,0.581499,3
4,GMM,0.917967,1
4,GMM,0.91161,1
4,GMM,0.936662,1
4,GMM,0.58157,2
4,GMM,0.47777,3
4,GMM,0.27937,2
4,GMM,0.566626,2
4,GMM,0.251702,0
4,GMM,0.597327,3
4,GMM,0.55451,0
4,GMM,0.931114,1
4,GMM,0.509906,2
4,GMM,0.680794,3
4,GMM,0.556616,0
4,GMM,0.854202,1
4,GMM,-0.062844,3
4,GMM,0.874328,1
4,GMM,0.305863,0
4,GMM,0.908115,1
4,GMM,0.569697,2
4,GMM,0.505459,2
4,GMM,0.86791,1
4,GMM,0.936662,1
4,GMM,0.938754,1
4,GMM,0.528092,0
4,GMM,0.672954,3
4,GMM,0.514947,0
4,GMM,0.509789,3
4,GMM,0.936662,1
5,Kmeans,-0.087827,2
5,Kmeans,0.931218,1
5,Kmeans,0.613067,4
5,Kmeans,0.593447,4
5,Kmeans,0.409133,0
5,Kmeans,0.43001,0
5,Kmeans,0.492837,3
5,Kmeans,0.455985,4
5,Kmeans,0.680495,1
5,Kmeans,0.842634,1
5,Kmeans,0.597856,0
5,Kmeans,0.884125,1
5,Kmeans,0.385341,4
5,Kmeans,0.4926,0
5,Kmeans,0.893933,1
5,Kmeans,0.597856,0
5,Kmeans,0.914923,1
5,Kmeans,0.857521,1
5,Kmeans,0.931218,1
5,Kmeans,0.57397,3
5,Kmeans,0.922445,1
5,Kmeans,0.597856,0
5,Kmeans,0.518407,4
5,Kmeans,0.929043,1
5,Kmeans,0.140601,2
5,Kmeans,0.922445,1
5,Kmeans,0.400133,2
5,Kmeans,0.909477,1
5,Kmeans,0.241629,0
5,Kmeans,0.566385,4
5,Kmeans,0.054942,4
5,Kmeans,0.038407,2
5,Kmeans,0.922445,1
5,Kmeans,0.594074,0
5,Kmeans,0.643989,3
5,Kmeans,0.440266,2
5,Kmeans,0.400992,0
5,Kmeans,0.496585,3
5,Kmeans,0.891161,1
5,Kmeans,0.423946,3
5,Kmeans,0.265204,2
5,Kmeans,0.601584,0
5,Kmeans,0.929043,1
5,Kmeans,0.122449,2
5,Kmeans,0.296201,0
5,Kmeans,0.891161,1
5,Kmeans,0.385341,4
5,Kmeans,0.914923,1
5,Kmeans,0.071086,0
5,Kmeans,0.566385,4
5,Kmeans,0.914923,1
5,Kmeans,0.931218,1
5,Kmeans,0.449066,2
5,Kmeans,0.616244,3
5,Kmeans,0.41487,3
5,Kmeans,-0.019529,3
5,Kmeans,0.180421,4
5,Kmeans,0.635857,4
5,Kmeans,0.631714,4
5,Kmeans,0.30402,2
5,Kmeans,0.473331,4
5,Kmeans,0.922445,1
5,Kmeans,0.589875,3
5,Kmeans,0.441433,2
5,Kmeans,0.293489,0
5,Kmeans,0.409133,0
5,Kmeans,0.90769,1
5,Kmeans,0.900237,1
5,Kmeans,0.929043,1
5,Kmeans,0.616244,3
5,Kmeans,0.56737,0
5,Kmeans,0.045983,0
5,Kmeans,0.608603,3
5,Kmeans,0.270479,2
5,Kmeans,0.591221,4
5,Kmeans,0.514049,2
5,Kmeans,0.922445,1
5,Kmeans,0.41487,3
5,Kmeans,0.25277,4
5,Kmeans,0.513159,2
5,Kmeans,0.833542,1
5,Kmeans,0.4926,0
5,Kmeans,0.857521,1
5,Kmeans,0.206888,2
5,Kmeans,0.896895,1
5,Kmeans,0.643989,3
5,Kmeans,0.301432,3
5,Kmeans,0.849727,1
5,Kmeans,0.929043,1
5,Kmeans,0.931218,1
5,Kmeans,0.474752,2
5,Kmeans,0.447742,4
5,Kmeans,0.454773,2
5,Kmeans,0.151779,0
5,Kmeans,0.929043,1
5,GMM,0.050467,0
5,GMM,0.931947,1
5,GMM,0.569974,3
5,GMM,0.553602,3
5,GMM,0.488089,2
5,GMM,0.597685,2
5,GMM,0.19661,0
5,GMM,0.42988,3
5,GMM,0.685156,1
5,GMM,0.844354,1
5,GMM,0.669571,2
5,GMM,0.885488,1
5,GMM,0.320851,3
5,GMM,0.639209,2
5,GMM,0.895022,1
5,GMM,0.669571,2
5,GMM,0.915806,1
5,GMM,0.859286,1
5,GMM,0.931947,1
5,GMM,0.478154,0
5,GMM,0.923275,1
5,GMM,0.669571,2
5,GMM,0.505807,3
5,GMM,0.929788,1
5,GMM,0.104768,0
5,GMM,0.923275,1
5,GMM,0.466124,4
5,GMM,0.910516,1
5,GMM,0.263973,2
5,GMM,0.534241,3
5,GMM,-0.013667,3
5,GMM,0.161531,0
5,GMM,0.923275,1
5,GMM,0.626842,2
5,GMM,0.481097,0
5,GMM,0.272585,4
5,GMM,0.559714,2
5,GMM,0.50929,0
5,GMM,0.892226,1
5,GMM,0.411636,0
5,GMM,-0.028114,0
5,GMM,0.695469,2
5,GMM,0.929788,1
5,GMM,0.063474,0
5,GMM,0.38833,2
5,GMM,0.892226,1
5,GMM,0.320851,3
5,GMM,0.915806,1
5,GMM,0.117432,2
5,GMM,0.534241,3
5,GMM,0.915806,1
5,GMM,0.931947,1
5,GMM,0.531044,4
5,GMM,0.475817,0
5,GMM,0.103114,0
5,GMM,-0.30811,0
5,GMM,0.186459,3
5,GMM,0.600724,3
5,GMM,0.599686,3
5,GMM,0.363069,4
5,GMM,0.417737,3
5,GMM,0.923275,1
5,GMM,0.341069,0
5,GMM,0.524482,4
5,GMM,0.464079,2
5,GMM,0.488089,2
5,GMM,0.908734,1
5,GMM,0.901313,1
5,GMM,0.929788,1
5,GMM,0.475817,0
5,GMM,0.615337,2
5,GMM,-0.212363,0
5,GMM,0.431185,0
5,GMM,0.275747,4
5,GMM,0.561804,3
5,GMM,0.530873,4
5,GMM,0.923275,1
5,GMM,0.103114,0
5,GMM,0.186068,3
5,GMM,0.514903,4
5,GMM,0.835673,1
5,GMM,0.639209,2
5,GMM,0.859286,1
5,GMM,0.049916,0
5,GMM,0.898046,1
5,GMM,0.481097,0
5,GMM,0.203732,0
5,GMM,0.85162,1
5,GMM,0.929788,1
5,GMM,0.931947,1
5,GMM,0.406121,4
5,GMM,0.385073,3
5,GMM,0.312203,4
5,GMM,-0.178741,3
5,GMM,0.929788,1
6,Kmeans,0.184807,5
6,Kmeans,0.931218,0
6,Kmeans,0.613067,4
6,Kmeans,0.593447,4
6,Kmeans,0.409133,2
6,Kmeans,0.43001,2
6,Kmeans,0.492837,1
6,Kmeans,0.455985,4
6,Kmeans,0.680495,0
6,Kmeans,0.842634,0
6,Kmeans,0.597856,2
6,Kmeans,0.884125,0
6,Kmeans,0.385341,4
6,Kmeans,0.4926,2
6,Kmeans,0.893933,0
6,Kmeans,0.597856,2
6,Kmeans,0.914923,0
6,Kmeans,0.857521,0
6,Kmeans,0.931218,0
6,Kmeans,0.554947,1
6,Kmeans,0.922445,0
6,Kmeans,0.597856,2
6,Kmeans,0.518407,4
6,Kmeans,0.929043,0
6,Kmeans,0.461608,3
6,Kmeans,0.922445,0
6,Kmeans,0.659476,5
6,Kmeans,0.909477,0
6,Kmeans,0.241629,2
6,Kmeans,0.566385,4
6,Kmeans,0.054942,4
6,Kmeans,0.201116,3
6,Kmeans,0.922445,0
6,Kmeans,0.594074,2
6,Kmeans,0.630371,1
6,Kmeans,0.554034,3
6,Kmeans,0.400992,2
6,Kmeans,0.388556,1
6,Kmeans,0.891161,0
6,Kmeans,0.330056,1
6,Kmeans,0.56844,3
6,Kmeans,0.601584,2
6,Kmeans,0.929043,0
6,Kmeans,0.229384,3
6,Kmeans,0.296201,2
6,Kmeans,0.891161,0
6,Kmeans,0.385341,4
6,Kmeans,0.914923,0
6,Kmeans,0.071086,2
6,Kmeans,0.566385,4
6,Kmeans,0.914923,0
6,Kmeans,0.931218,0
6,Kmeans,0.586491,5
6,Kmeans,0.616244,1
6,Kmeans,0.41487,1
6,Kmeans,-0.019529,1
6,Kmeans,0.180421,4
6,Kmeans,0.635857,4
6,Kmeans,0.631714,4
6,Kmeans,0.658697,5
6,Kmeans,0.473331,4
6,Kmeans,0.922445,0
6,Kmeans,0.589875,1
6,Kmeans,0.45822,5
6,Kmeans,0.293489,2
6,Kmeans,0.409133,2
6,Kmeans,0.90769,0
6,Kmeans,0.900237,0
6,Kmeans,0.929043,0
6,Kmeans,0.616244,1
6,Kmeans,0.56737,2
6,Kmeans,0.045983,2
6,Kmeans,0.608603,1
6,Kmeans,0.591557,5
6,Kmeans,0.591221,4
6,Kmeans,0.335334,3
6,Kmeans,0.922445,0
6,Kmeans,0.41487,1
6,Kmeans,0.25277,4
6,Kmeans,0.418154,3
6,Kmeans,0.833542,0
6,Kmeans,0.4926,2
6,Kmeans,0.857521,0
6,Kmeans,0.524267,3
6,Kmeans,0.896895,0
6,Kmeans,0.630371,1
6,Kmeans,0.301432,1
6,Kmeans,0.849727,0
6,Kmeans,0.929043,0
6,Kmeans,0.931218,0
6,Kmeans,0.56307,3
6,Kmeans,0.447742,4
6,Kmeans,0.62497,3
6,Kmeans,0.151779,2
6,Kmeans,0.929043,0
6,GMM,0.050467,0
6,GMM,0.92477,1
6,GMM,0.141588,3
6,GMM,-0.063305,2
6,GMM,0.205286,2
6,GMM,0.477784,5
6,GMM,0.064198,0
6,GMM,0.358926,2
6,GMM,0.644442,1
6,GMM,0.826403,1
6,GMM,0.451519,5
6,GMM,0.872085,1
6,GMM,0.496227,2
6,GMM,0.575557,5
6,GMM,0.88471,1
6,GMM,0.451519,5
6,GMM,0.907336,1
6,GMM,0.842944,1
6,GMM,0.92477,1
6,GMM,0.420935,0
6,GMM,0.914994,1
6,GMM,0.451519,5
6,GMM,0.316758,3
6,GMM,0.922555,1
6,GMM,0.104768,0
6,GMM,0.914994,1
6,GMM,0.466124,4
6,GMM,0.900588,1
6,GMM,0.452126,2
6,GMM,0.615034,3
6,GMM,0.589759,2
6,GMM,0.161531,0
6,GMM,0.914994,1
6,GMM,-0.263975,2
6,GMM,0.41512,0
6,GMM,0.272585,4
6,GMM,0.536425,5
6,GMM,0.457211,0
6,GMM,0.881454,1
6,GMM,0.410724,0
6,GMM,-0.028114,0
6,GMM,0.547902,5
6,GMM,0.922555,1
6,GMM,0.063474,0
6,GMM,-0.008261,5
6,GMM,0.881454,1
6,GMM,0.496227,2
6,GMM,0.907336,1
6,GMM,0.543122,2
6,GMM,0.615034,3
6,GMM,0.907336,1
6,GMM,0.92477,1
6,GMM,0.531044,4
6,GMM,0.413556,0
6,GMM,-0.042186,0
6,GMM,-0.438612,0
6,GMM,0.505359,2
6,GMM,0.557358,3
6,GMM,0.474048,3
6,GMM,0.363069,4
6,GMM,0.164906,3
6,GMM,0.914994,1
6,GMM,0.238525,0
6,GMM,0.524482,4
6,GMM,0.481669,5
6,GMM,0.205286,2
6,GMM,0.898879,1
6,GMM,0.890416,1
6,GMM,0.922555,1
6,GMM,0.413556,0
6,GMM,-0.131898,2
6,GMM,-0.255879,0
6,GMM,0.357465,0
6,GMM,0.275747,4
6,GMM,0.616537,3
6,GMM,0.530873,4
6,GMM,0.914994,1
6,GMM,-0.042186,0
6,GMM,0.595059,2
6,GMM,0.514903,4
6,GMM,0.815373,1
6,GMM,0.575557,5
6,GMM,0.842944,1
6,GMM,0.049916,0
6,GMM,0.88733,1
6,GMM,0.41512,0
6,GMM,0.133772,0
6,GMM,0.833848,1
6,GMM,0.922555,1
6,GMM,0.92477,1
6,GMM,0.406121,4
6,GMM,0.328321,2
6,GMM,0.312203,4
6,GMM,0.323632,2
6,GMM,0.922555,1
7,Kmeans,0.166163,6
7,Kmeans,0.925722,1
7,Kmeans,0.215595,3
7,Kmeans,-0.003679,3
7,Kmeans,0.332336,2
7,Kmeans,0.329136,5
7,Kmeans,0.403642,0
7,Kmeans,0.317877,2
7,Kmeans,0.649774,1
7,Kmeans,0.828824,1
7,Kmeans,0.267013,5
7,Kmeans,0.873876,1
7,Kmeans,0.503379,2
7,Kmeans,0.583451,5
7,Kmeans,0.886065,1
7,Kmeans,0.267013,5
7,Kmeans,0.908452,1
7,Kmeans,0.8451,1
7,Kmeans,0.925722,1
7,Kmeans,0.533575,0
7,Kmeans,0.916097,1
7,Kmeans,0.267013,5
7,Kmeans,0.32832,3
7,Kmeans,0.923512,1
7,Kmeans,0.446162,4
7,Kmeans,0.916097,1
7,Kmeans,0.659476,6
7,Kmeans,0.901903,1
7,Kmeans,0.462779,2
7,Kmeans,0.582845,3
7,Kmeans,0.647169,2
7,Kmeans,0.170171,4
7,Kmeans,0.916097,1
7,Kmeans,0.221827,5
7,Kmeans,0.61072,0
7,Kmeans,0.554034,4
7,Kmeans,0.573678,5
7,Kmeans,0.418125,0
7,Kmeans,0.882887,1
7,Kmeans,0.343061,0
7,Kmeans,0.555685,4
7,Kmeans,0.491516,5
7,Kmeans,0.923512,1
7,Kmeans,0.201572,4
