k,type,score,label
3,Kmeans,0.379509,2
3,Kmeans,0.560483,0
3,Kmeans,0.497268,2
3,Kmeans,0.468643,0
3,Kmeans,0.565273,1
3,Kmeans,0.162257,2
3,Kmeans,0.495907,0
3,Kmeans,0.180122,0
3,Kmeans,0.710018,1
3,Kmeans,0.552713,0
3,Kmeans,0.354254,2
3,Kmeans,0.57728,1
3,Kmeans,0.452282,2
3,Kmeans,0.631062,1
3,Kmeans,0.538776,2
3,Kmeans,0.34725,2
3,Kmeans,0.535871,1
3,Kmeans,0.715914,1
3,Kmeans,0.435246,0
3,Kmeans,0.342887,0
3,Kmeans,0.283662,2
3,Kmeans,0.463725,2
3,Kmeans,0.631857,2
3,Kmeans,0.562035,2
3,Kmeans,0.611246,2
3,Kmeans,0.343674,0
3,Kmeans,0.504099,2
3,Kmeans,0.660178,1
3,Kmeans,0.013329,0
3,Kmeans,0.272024,0
3,Kmeans,0.323238,2
3,Kmeans,0.157515,2
3,Kmeans,0.534981,1
3,Kmeans,0.655038,1
3,Kmeans,0.686853,1
3,Kmeans,0.413096,0
3,Kmeans,0.287981,2
3,Kmeans,0.417299,2
3,Kmeans,0.411107,2
3,Kmeans,0.43842,0
3,Kmeans,0.529604,2
3,Kmeans,0.480018,0
3,Kmeans,0.495957,1
3,Kmeans,-0.049542,0
3,Kmeans,0.536411,2
3,Kmeans,0.514333,0
3,Kmeans,0.58065,1
3,Kmeans,0.514179,2
3,Kmeans,0.670257,1
3,Kmeans,0.457244,0
3,Kmeans,0.111065,1
3,Kmeans,0.379509,2
3,Kmeans,0.367796,0
3,Kmeans,0.699713,1
3,Kmeans,0.511307,1
3,Kmeans,0.713251,1
3,Kmeans,0.533267,0
3,Kmeans,0.618991,2
3,Kmeans,0.534871,0
3,Kmeans,0.52957,2
3,Kmeans,0.711553,1
3,GMM,0.296418,0
3,GMM,0.694644,1
3,GMM,0.46125,2
3,GMM,0.459776,2
3,GMM,-0.109521,0
3,GMM,0.058837,2
3,GMM,0.316713,2
3,GMM,0.392206,2
3,GMM,0.685873,1
3,GMM,0.721098,1
3,GMM,0.352366,2
3,GMM,0.596325,1
3,GMM,0.458298,2
3,GMM,0.109762,0
3,GMM,0.57229,1
3,GMM,0.37944,2
3,GMM,0.716432,1
3,GMM,0.683564,1
3,GMM,0.7376,1
3,GMM,0.029236,2
3,GMM,0.736407,1
3,GMM,0.37798,2
3,GMM,0.444383,2
3,GMM,0.537865,1
3,GMM,-0.167907,2
3,GMM,0.635834,1
3,GMM,0.3841,0
3,GMM,0.666241,1
3,GMM,0.451017,2
3,GMM,0.351076,2
3,GMM,0.371106,2
3,GMM,0.021969,2
3,GMM,0.680707,1
3,GMM,0.128413,0
3,GMM,0.371367,2
3,GMM,-0.267203,2
3,GMM,0.337536,2
3,GMM,-0.100357,2
3,GMM,0.5694,1
3,GMM,0.078015,2
3,GMM,-0.100376,2
3,GMM,-0.016784,0
3,GMM,0.735265,1
3,GMM,-0.248255,2
3,GMM,0.35673,2
3,GMM,0.629561,1
3,GMM,0.395814,2
3,GMM,0.668211,1
3,GMM,0.363048,2
3,GMM,0.183508,2
3,GMM,0.590913,1
3,GMM,0.740547,1
3,GMM,0.299744,0
3,GMM,-0.107903,2
3,GMM,0.314549,2
3,GMM,0.372069,2
3,GMM,0.461123,2
3,GMM,0.373281,2
3,GMM,0.423251,2
3,GMM,0.349456,0
3,GMM,0.360592,2
3,GMM,0.672279,1
3,GMM,0.212687,2
3,GMM,0.274835,0
3,GMM,0.265412,2
3,GMM,-0.231707,0
3,GMM,0.594741,1
3,GMM,0.686356,1
3,GMM,0.717767,1
3,GMM,-0.121552,2
3,GMM,0.28747,2
3,GMM,0.285126,2
3,GMM,0.321271,2
3,GMM,0.311685,0
3,GMM,0.33635,2
3,GMM,-0.31475,2
3,GMM,0.565536,1
3,GMM,0.235955,2
3,GMM,0.43293,2
3,GMM,-0.188943,2
3,GMM,0.586506,1
3,GMM,0.35696,2
3,GMM,0.697711,1
3,GMM,-0.104532,2
3,GMM,0.239658,1
3,GMM,0.371367,2
3,GMM,0.291661,0
3,GMM,0.72441,1
3,GMM,0.509744,1
3,GMM,0.734437,1
3,GMM,-0.223559,2
3,GMM,0.453465,2
3,GMM,-0.192987,2
3,GMM,0.383818,2
3,GMM,0.728913,1
4,Kmeans,0.318952,2
4,Kmeans,0.634366,1
4,Kmeans,0.625117,0
4,Kmeans,0.635076,0
4,Kmeans,0.014501,2
4,Kmeans,0.21037,2
4,Kmeans,0.349061,0
4,Kmeans,0.467595,0
4,Kmeans,0.516292,1
4,Kmeans,0.250162,1
4,Kmeans,0.516282,0
4,Kmeans,0.600022,1
4,Kmeans,0.594058,0
4,Kmeans,0.283133,2
4,Kmeans,0.571651,1
4,Kmeans,0.375251,0
4,Kmeans,0.503349,1
4,Kmeans,0.626662,1
4,Kmeans,0.299844,1
4,Kmeans,0.161928,2
4,Kmeans,0.209235,1
4,Kmeans,0.426216,0
4,Kmeans,0.618277,0
4,Kmeans,0.628979,3
4,Kmeans,0.514923,2
4,Kmeans,0.600187,3
4,Kmeans,0.449672,2
4,Kmeans,0.628647,1
4,Kmeans,0.586561,0
4,Kmeans,0.46891,0
4,Kmeans,0.476129,0
4,Kmeans,0.190633,2
4,Kmeans,0.448409,3
4,Kmeans,0.300998,2
4,Kmeans,0.379509,0
4,Kmeans,0.560483,2
4,Kmeans,0.497268,0
4,Kmeans,0.468643,2
4,Kmeans,0.547205,1
4,Kmeans,0.162257,0
4,Kmeans,0.495907,2
4,Kmeans,0.180122,2
4,Kmeans,0.305096,1
4,Kmeans,0.552713,2
4,Kmeans,0.354254,0
4,Kmeans,0.602029,3
4,Kmeans,0.452282,0
4,Kmeans,0.447184,3
4,Kmeans,0.538776,0
4,Kmeans,0.151012,0
4,Kmeans,0.630098,3
4,Kmeans,0.269695,1
4,Kmeans,0.435246,2
4,Kmeans,0.342887,2
4,Kmeans,0.283662,0
4,Kmeans,0.463725,0
4,Kmeans,0.631857,0
4,Kmeans,0.46715,0
4,Kmeans,0.541434,0
4,Kmeans,0.343674,2
4,Kmeans,0.491836,0
4,Kmeans,0.632216,1
4,Kmeans,0.013329,2
4,Kmeans,0.272024,2
4,Kmeans,0.323238,0
4,Kmeans,0.157515,0
4,Kmeans,0.646703,3
4,Kmeans,0.329603,1
4,Kmeans,0.056155,3
4,Kmeans,0.413096,2
4,Kmeans,0.287981,0
4,Kmeans,0.417299,0
4,Kmeans,0.411107,0
4,Kmeans,0.43842,2
4,Kmeans,0.419069,0
4,Kmeans,0.480018,2
4,Kmeans,0.60292,3
4,Kmeans,-0.049542,2
4,Kmeans,0.536411,0
4,Kmeans,0.514333,2
4,Kmeans,0.599114,1
4,Kmeans,0.514179,0
4,Kmeans,0.410612,1
4,Kmeans,0.457244,2
4,Kmeans,0.412143,3
4,Kmeans,0.379509,0
4,Kmeans,0.367796,2
4,Kmeans,0.375172,1
4,Kmeans,0.508764,1
4,Kmeans,0.512047,1
4,Kmeans,0.533267,2
4,Kmeans,0.576874,0
4,Kmeans,0.534871,2
4,Kmeans,0.52957,0
4,Kmeans,0.562672,1
4,GMM,0.296418,0
4,GMM,-0.442075,3
4,GMM,0.46125,2
4,GMM,0.459776,2
4,GMM,-0.109521,0
4,GMM,0.058837,2
4,GMM,0.316713,2
4,GMM,0.392206,2
4,GMM,0.171589,1
4,GMM,0.255304,3
4,GMM,0.352366,2
4,GMM,-0.515319,3
4,GMM,0.458298,2
4,GMM,0.109762,0
4,GMM,0.515022,1
4,GMM,0.37944,2
4,GMM,-0.032755,1
4,GMM,0.426733,1
4,GMM,0.25493,3
4,GMM,0.029236,2
4,GMM,0.283322,3
4,GMM,0.37798,2
4,GMM,0.444383,2
4,GMM,0.45136,3
4,GMM,-0.167907,2
4,GMM,0.501258,3
4,GMM,0.3841,0
4,GMM,0.484922,1
4,GMM,0.451017,2
4,GMM,0.295988,2
4,GMM,0.371106,2
4,GMM,0.021969,2
4,GMM,0.478712,3
4,GMM,0.128413,0
4,GMM,0.371367,2
4,GMM,-0.267203,2
4,GMM,0.337536,2
4,GMM,-0.100357,2
4,GMM,0.502101,1
4,GMM,0.078015,2
4,GMM,-0.100376,2
4,GMM,-0.016784,0
4,GMM,0.237262,3
4,GMM,-0.248255,2
4,GMM,0.35673,2
4,GMM,0.497716,3
4,GMM,0.395814,2
4,GMM,0.436312,3
4,GMM,0.363048,2
4,GMM,0.10226,2
4,GMM,0.466321,3
4,GMM,0.272463,3
4,GMM,0.299744,0
4,GMM,-0.107903,2
4,GMM,0.314549,2
4,GMM,0.372069,2
4,GMM,0.461123,2
4,GMM,0.319126,2
4,GMM,0.378073,2
4,GMM,0.349456,0
4,GMM,0.335129,2
4,GMM,-0.528846,3
4,GMM,0.212687,2
4,GMM,0.274835,0
4,GMM,0.265412,2
4,GMM,-0.231707,0
4,GMM,0.489606,3
4,GMM,0.139018,3
4,GMM,0.405817,3
4,GMM,-0.121552,2
4,GMM,0.28747,2
4,GMM,0.285126,2
4,GMM,0.321271,2
4,GMM,0.311685,0
4,GMM,0.275504,2
4,GMM,-0.31475,2
4,GMM,0.475128,3
4,GMM,0.235955,2
4,GMM,0.43293,2
4,GMM,-0.188943,2
4,GMM,0.528126,1
4,GMM,0.35696,2
4,GMM,-0.137262,1
4,GMM,-0.104532,2
4,GMM,0.303658,3
4,GMM,0.371367,2
4,GMM,0.291661,0
4,GMM,-0.216653,1
4,GMM,0.47412,1
4,GMM,-0.041449,3
4,GMM,-0.223559,2
4,GMM,0.418554,2
4,GMM,-0.192987,2
4,GMM,0.383818,2
4,GMM,-0.235305,3
5,Kmeans,0.133048,0
5,Kmeans,0.562334,1
5,Kmeans,0.274536,4
5,Kmeans,0.4664,4
5,Kmeans,0.478717,2
5,Kmeans,0.186055,2
5,Kmeans,0.441146,2
5,Kmeans,0.36689,2
5,Kmeans,0.244184,1
5,Kmeans,0.306747,3
5,Kmeans,0.460158,4
5,Kmeans,0.596791,1
5,Kmeans,0.058274,2
5,Kmeans,0.268959,2
5,Kmeans,0.617099,1
5,Kmeans,0.430837,2
5,Kmeans,0.063897,1
5,Kmeans,0.583942,1
5,Kmeans,0.312426,3
5,Kmeans,0.347462,2
5,Kmeans,0.336862,3
5,Kmeans,0.516893,2
5,Kmeans,0.351379,4
5,Kmeans,0.549557,3
5,Kmeans,0.294036,0
5,Kmeans,0.613085,3
5,Kmeans,0.378305,0
5,Kmeans,0.640467,1
5,Kmeans,0.182403,2
5,Kmeans,0.508485,4
5,Kmeans,0.435188,2
5,Kmeans,0.232694,2
5,Kmeans,0.585853,3
5,Kmeans,0.211358,2
5,Kmeans,0.425909,2
5,Kmeans,0.454837,0
5,Kmeans,0.411799,4
5,Kmeans,0.093067,0
5,Kmeans,0.595359,1
5,Kmeans,0.189468,2
5,Kmeans,0.26831,0
5,Kmeans,0.399154,2
5,Kmeans,0.29201,3
5,Kmeans,0.412332,0
5,Kmeans,0.496434,2
5,Kmeans,0.605362,3
5,Kmeans,0.358467,2
5,Kmeans,0.528131,3
5,Kmeans,0.474651,4
5,Kmeans,0.441661,4
5,Kmeans,0.566785,3
5,Kmeans,0.329719,3
5,Kmeans,0.405436,0
5,Kmeans,0.178739,2
5,Kmeans,0.533213,2
5,Kmeans,0.362803,2
5,Kmeans,0.440216,4
5,Kmeans,0.601067,4
5,Kmeans,0.592998,4
5,Kmeans,0.257725,0
5,Kmeans,0.110376,2
5,Kmeans,0.634398,1
5,Kmeans,0.482369,2
5,Kmeans,0.201924,0
5,Kmeans,0.474588,2
5,Kmeans,0.554634,2
5,Kmeans,0.600615,3
5,Kmeans,0.177273,3
5,Kmeans,0.502278,3
5,Kmeans,-0.128175,0
5,Kmeans,0.561358,2
5,Kmeans,0.113182,2
5,Kmeans,0.150837,2
5,Kmeans,0.402244,0
5,Kmeans,0.588143,4
5,Kmeans,0.440494,0
5,Kmeans,0.582332,3
5,Kmeans,0.511565,2
5,Kmeans,0.304874,2
5,Kmeans,0.413991,0
5,Kmeans,0.640651,1
5,Kmeans,0.062208,4
5,Kmeans,0.068918,3
5,Kmeans,0.137229,0
5,Kmeans,0.147311,3
5,Kmeans,0.425909,2
5,Kmeans,0.058983,0
5,Kmeans,0.168047,3
5,Kmeans,0.553496,1
5,Kmeans,0.009145,1
5,Kmeans,0.449926,0
5,Kmeans,0.545626,4
5,Kmeans,0.38083,0
5,Kmeans,0.256433,2
5,Kmeans,0.316397,1
5,GMM,0.191164,0
5,GMM,-0.442075,3
5,GMM,0.163494,4
5,GMM,0.386802,4
5,GMM,0.494105,2
5,GMM,0.265275,2
5,GMM,0.418188,2
5,GMM,0.421701,2
5,GMM,0.171589,1
5,GMM,0.255304,3
5,GMM,0.485947,4
5,GMM,-0.515319,3
5,GMM,0.153487,2
5,GMM,0.295779,2
5,GMM,0.515022,1
5,GMM,0.470325,2
5,GMM,-0.032755,1
5,GMM,0.426733,1
5,GMM,0.25493,3
5,GMM,0.305984,2
5,GMM,0.283322,3
5,GMM,0.539017,2
5,GMM,-0.313729,2
5,GMM,0.45136,3
5,GMM,0.204731,0
5,GMM,0.501258,3
5,GMM,0.368018,0
5,GMM,0.484922,1
5,GMM,0.255821,2
5,GMM,0.46114,4
5,GMM,0.468867,2
5,GMM,-0.214766,0
5,GMM,0.478712,3
5,GMM,0.262489,2
5,GMM,0.414725,2
5,GMM,0.367463,0
5,GMM,0.438733,4
5,GMM,-0.023577,2
5,GMM,0.502101,1
5,GMM,-0.227092,0
5,GMM,0.152523,0
5,GMM,0.422384,2
5,GMM,0.237262,3
5,GMM,0.303459,0
5,GMM,0.528915,2
5,GMM,0.497716,3
5,GMM,0.411716,2
5,GMM,0.436312,3
5,GMM,0.490701,4
5,GMM,0.452186,4
5,GMM,0.466321,3
5,GMM,0.272463,3
5,GMM,0.346658,0
5,GMM,0.191144,2
5,GMM,0.52581,2
5,GMM,0.353464,2
5,GMM,-0.414802,2
5,GMM,0.593294,4
5,GMM,0.561926,4
5,GMM,0.288844,0
5,GMM,0.186859,2
5,GMM,-0.528846,3
5,GMM,0.489362,2
5,GMM,0.252337,0
5,GMM,0.465021,2
5,GMM,0.567839,2
5,GMM,0.489606,3
5,GMM,0.139018,3
5,GMM,0.405817,3
5,GMM,0.137267,2
5,GMM,0.583087,2
5,GMM,0.086501,2
5,GMM,-0.448057,0
5,GMM,0.341651,0
5,GMM,0.581493,4
5,GMM,0.368381,0
5,GMM,0.475128,3
5,GMM,0.519096,2
5,GMM,0.366393,2
5,GMM,0.32389,0
5,GMM,0.528126,1
5,GMM,0.077825,4
5,GMM,-0.137262,1
5,GMM,0.080063,0
5,GMM,0.057168,3
5,GMM,0.414725,2
5,GMM,0.073557,0
5,GMM,-0.216653,1
5,GMM,0.47412,1
5,GMM,-0.041449,3
5,GMM,0.359731,0
5,GMM,0.505911,4
5,GMM,0.301594,0
5,GMM,0.296474,2
5,GMM,-0.235305,3
6,Kmeans,0.325155,2
6,Kmeans,0.634366,0
6,Kmeans,0.198972,3
6,Kmeans,0.418591,3
6,Kmeans,0.282525,1
6,Kmeans,0.049362,1
6,Kmeans,0.451533,1
6,Kmeans,0.428736,1
6,Kmeans,0.516292,0
6,Kmeans,0.250162,0
6,Kmeans,0.437717,3
6,Kmeans,0.600022,0
6,Kmeans,0.161374,1
6,Kmeans,0.038022,2
6,Kmeans,0.571651,0
6,Kmeans,0.477391,1
6,Kmeans,0.503349,0
6,Kmeans,0.626662,0
6,Kmeans,0.299844,0
6,Kmeans,-0.044158,2
6,Kmeans,0.209235,0
6,Kmeans,0.558281,1
6,Kmeans,0.292046,3
6,Kmeans,0.628979,4
6,Kmeans,0.453867,2
6,Kmeans,0.600187,4
6,Kmeans,0.321937,2
6,Kmeans,0.628647,0
6,Kmeans,0.271899,1
6,Kmeans,0.470931,3
6,Kmeans,0.484211,1
6,Kmeans,0.074374,2
6,Kmeans,0.448409,4
6,Kmeans,0.048631,2
6,Kmeans,0.449879,1
6,Kmeans,0.411605,2
6,Kmeans,0.389424,3
6,Kmeans,0.321439,2
6,Kmeans,0.547205,0
6,Kmeans,0.110884,1
6,Kmeans,0.394191,2
6,Kmeans,0.111203,1
6,Kmeans,0.305096,0
6,Kmeans,0.371727,2
6,Kmeans,0.536167,1
6,Kmeans,0.602029,4
6,Kmeans,0.420282,1
6,Kmeans,0.447184,4
6,Kmeans,0.450625,3
6,Kmeans,0.393879,3
6,Kmeans,0.630098,4
6,Kmeans,0.269695,0
6,Kmeans,0.768956,5
6,Kmeans,0.190777,2
6,Kmeans,0.476077,1
6,Kmeans,0.395407,1
6,Kmeans,0.389862,3
6,Kmeans,0.575888,3
6,Kmeans,0.563336,3
6,Kmeans,0.35287,2
6,Kmeans,0.192509,1
6,Kmeans,0.632216,0
6,Kmeans,0.294942,1
6,Kmeans,0.292821,2
6,Kmeans,0.454096,1
6,Kmeans,0.431703,1
6,Kmeans,0.646703,4
6,Kmeans,0.329603,0
6,Kmeans,0.056155,4
6,Kmeans,0.255633,2
6,Kmeans,0.539548,1
6,Kmeans,0.131943,1
6,Kmeans,0.171769,1
6,Kmeans,0.746347,5
6,Kmeans,0.563248,3
6,Kmeans,0.540355,5
6,Kmeans,0.60292,4
6,Kmeans,0.353864,1
6,Kmeans,0.383452,1
6,Kmeans,0.200169,2
6,Kmeans,0.599114,0
6,Kmeans,0.01722,3
6,Kmeans,0.410612,0
6,Kmeans,0.384605,2
6,Kmeans,0.290474,4
6,Kmeans,0.449879,1
6,Kmeans,0.322386,2
6,Kmeans,0.375172,0
6,Kmeans,0.508764,0
6,Kmeans,0.512047,0
6,Kmeans,0.169269,2
6,Kmeans,0.509634,3
6,Kmeans,0.494253,2
6,Kmeans,0.312106,1
6,Kmeans,0.562672,0
6,GMM,0.577572,5
6,GMM,-0.442075,3
6,GMM,0.178622,4
6,GMM,0.393301,4
6,GMM,0.495934,2
6,GMM,0.123794,2
6,GMM,0.429802,2
6,GMM,0.398585,2
6,GMM,0.171589,1
6,GMM,0.255304,3
6,GMM,0.480803,4
6,GMM,-0.515319,3
6,GMM,0.131064,2
6,GMM,0.288227,2
6,GMM,0.515022,1
6,GMM,0.452499,2
6,GMM,-0.032755,1
6,GMM,0.426733,1
6,GMM,0.25493,3
6,GMM,0.2634,2
6,GMM,0.283322,3
6,GMM,0.525433,2
6,GMM,-0.323881,2
6,GMM,0.45136,3
6,GMM,0.372197,0
6,GMM,0.501258,3
6,GMM,0.359931,5
6,GMM,0.484922,1
6,GMM,0.237672,2
6,GMM,0.467634,4
6,GMM,0.452658,2
6,GMM,0.099494,2
6,GMM,0.478712,3
6,GMM,0.243819,2
6,GMM,0.422133,2
6,GMM,0.481498,0
6,GMM,0.432233,4
6,GMM,-0.234251,2
6,GMM,0.502101,1
6,GMM,0.068906,5
6,GMM,0.395063,0
6,GMM,0.42488,2
6,GMM,0.237262,3
6,GMM,0.512313,0
6,GMM,0.511309,2
6,GMM,0.497716,3
6,GMM,0.389223,2
6,GMM,0.436312,3
6,GMM,0.486844,4
6,GMM,0.452528,4
6,GMM,0.466321,3
6,GMM,0.272463,3
6,GMM,0.377198,0
6,GMM,0.197286,2
6,GMM,0.528205,2
6,GMM,0.360462,2
6,GMM,-0.419766,2
6,GMM,0.595123,4
6,GMM,0.565057,4
6,GMM,0.594846,5
6,GMM,0.163455,2
6,GMM,-0.528846,3
6,GMM,0.488008,2
6,GMM,0.554593,5
6,GMM,0.468361,2
6,GMM,0.555566,2
6,GMM,0.489606,3
6,GMM,0.139018,3
6,GMM,0.405817,3
6,GMM,0.096827,2
6,GMM,0.568883,2
6,GMM,0.102047,2
6,GMM,0.128607,2
6,GMM,0.365342,0
6,GMM,0.583589,4
6,GMM,0.495958,0
6,GMM,0.475128,3
6,GMM,0.513234,2
6,GMM,0.343737,2
6,GMM,0.557978,0
6,GMM,0.528126,1
6,GMM,0.062432,4
6,GMM,-0.137262,1
6,GMM,0.160758,0
6,GMM,0.057168,3
6,GMM,0.422133,2
6,GMM,0.311344,5
6,GMM,-0.216653,1
6,GMM,0.47412,1
6,GMM,-0.041449,3
6,GMM,0.576523,0
6,GMM,0.50918,4
6,GMM,0.43525,0
6,GMM,0.286592,2
6,GMM,-0.235305,3
7,Kmeans,0.481625,6
7,Kmeans,0.634366,0
7,Kmeans,0.122803,1
7,Kmeans,0.37206,1
7,Kmeans,0.115342,4
7,Kmeans,0.144785,2
7,Kmeans,0.448926,4
7,Kmeans,0.482901,4
7,Kmeans,0.516292,0
7,Kmeans,0.250162,0
7,Kmeans,0.418459,1
7,Kmeans,0.600022,0
7,Kmeans,0.251502,4
7,Kmeans,0.204115,2
7,Kmeans,0.571651,0
7,Kmeans,0.498783,4
7,Kmeans,0.503349,0
7,Kmeans,0.626662,0
7,Kmeans,0.299844,0
7,Kmeans,0.04389,2
7,Kmeans,0.209235,0
7,Kmeans,0.590227,4
7,Kmeans,0.233655,1
7,Kmeans,0.628979,3
7,Kmeans,0.542848,2
7,Kmeans,0.600187,3
7,Kmeans,0.351586,6
7,Kmeans,0.628647,0
7,Kmeans,0.356069,4
7,Kmeans,0.437637,1
7,Kmeans,0.538423,4
7,Kmeans,0.112136,2
7,Kmeans,0.448409,3
7,Kmeans,0.23035,2
7,Kmeans,0.47849,4
7,Kmeans,0.461873,2
7,Kmeans,0.370215,1
7,Kmeans,0.515992,2
7,Kmeans,0.547205,0
7,Kmeans,0.040619,6
7,Kmeans,0.548632,2
