k,type,score,label
2,GMM,0.124559,0
2,GMM,0.325444,1
2,GMM,0.10538,0
2,GMM,0.358701,1
2,GMM,0.459708,1
2,GMM,0.51323,1
2,GMM,0.263817,0
2,GMM,0.404832,1
2,GMM,0.203402,0
2,GMM,0.131843,0
2,GMM,0.284424,1
2,GMM,0.069741,0
2,GMM,0.397237,1
2,GMM,0.239371,0
2,GMM,0.459514,1
2,GMM,0.179723,0
2,GMM,0.051322,0
2,GMM,0.137029,0
2,GMM,0.301862,0
2,GMM,0.379721,1
2,GMM,0.060637,0
2,GMM,0.23626,0
2,GMM,0.189419,0
2,GMM,0.254378,0
2,GMM,0.165687,0
2,GMM,0.31038,1
2,GMM,0.310365,0
2,GMM,0.142332,0
2,GMM,0.115475,0
2,GMM,0.477855,1
2,GMM,0.203244,0
2,GMM,0.115318,0
2,GMM,0.395923,1
2,GMM,0.106251,0
2,GMM,0.344514,1
2,GMM,0.130906,0
2,GMM,0.095109,0
2,GMM,0.324799,1
2,GMM,0.510447,1
2,GMM,0.100544,0
2,GMM,0.270122,0
2,GMM,0.213405,0
2,GMM,0.273425,0
2,GMM,0.166517,0
2,GMM,0.143298,0
2,GMM,0.155683,0
2,GMM,0.217773,0
2,GMM,0.012153,0
2,GMM,0.40055,1
2,GMM,0.197082,0
2,GMM,0.259903,0
2,GMM,0.253631,0
2,GMM,0.080467,0
2,GMM,0.332126,1
2,GMM,0.423883,1
2,GMM,0.492933,1
2,GMM,0.225742,0
2,GMM,0.181626,0
2,GMM,0.158862,0
2,GMM,0.201067,0
2,GMM,0.077179,0
2,GMM,0.126761,0
2,GMM,0.128742,0
2,GMM,0.348048,1
2,GMM,0.195717,0
2,GMM,0.151664,0
2,GMM,0.145734,0
2,GMM,0.436535,1
2,GMM,0.254597,0
2,GMM,0.343183,1
2,GMM,0.110151,0
2,GMM,0.082053,1
2,GMM,0.23626,0
2,GMM,0.174525,0
2,GMM,0.46432,1
2,GMM,0.371632,1
2,GMM,0.513928,1
2,GMM,0.143747,0
2,GMM,0.161819,0
2,GMM,0.170165,0
2,GMM,0.168706,0
2,GMM,0.512434,1
3,Kmeans,0.316174,2
3,Kmeans,0.479904,1
3,Kmeans,0.199504,2
3,Kmeans,0.256756,2
3,Kmeans,0.119648,2
3,Kmeans,0.208289,0
3,Kmeans,0.136568,0
3,Kmeans,0.180126,2
3,Kmeans,0.194796,1
3,Kmeans,0.205556,1
3,Kmeans,0.126051,2
3,Kmeans,0.384626,1
3,Kmeans,0.106617,2
3,Kmeans,0.227935,2
3,Kmeans,0.323718,1
3,Kmeans,0.073991,0
3,Kmeans,0.343189,1
3,Kmeans,0.406011,1
3,Kmeans,0.491832,1
3,Kmeans,0.146543,2
3,Kmeans,0.383387,1
3,Kmeans,0.002507,2
3,Kmeans,0.294163,2
3,Kmeans,0.264073,1
3,Kmeans,0.265828,0
3,Kmeans,0.355952,1
3,Kmeans,0.282713,2
3,Kmeans,0.438208,1
3,Kmeans,0.231562,2
3,Kmeans,0.151142,2
3,Kmeans,0.243307,2
3,Kmeans,0.291033,0
3,Kmeans,0.349189,1
3,Kmeans,0.159847,2
3,Kmeans,0.257889,0
3,Kmeans,0.398299,0
3,Kmeans,0.31645,2
3,Kmeans,0.412385,0
3,Kmeans,0.297071,1
3,Kmeans,0.365758,2
3,Kmeans,0.468676,0
3,Kmeans,0.189404,2
3,Kmeans,0.45996,1
3,Kmeans,0.237373,0
3,Kmeans,0.231734,0
3,Kmeans,0.336092,1
3,Kmeans,-0.00992,2
3,Kmeans,0.338495,1
3,Kmeans,0.221319,2
3,Kmeans,0.149146,2
3,Kmeans,0.318223,1
3,Kmeans,0.49168,1
3,Kmeans,0.061943,2
3,Kmeans,0.145938,2
3,Kmeans,0.263094,0
3,Kmeans,0.216154,2
3,Kmeans,0.252886,2
3,Kmeans,0.237674,2
3,Kmeans,0.272132,2
3,Kmeans,0.325255,2
3,Kmeans,0.162948,0
3,Kmeans,0.389246,1
3,Kmeans,0.161385,0
3,Kmeans,0.244789,2
3,Kmeans,0.360122,2
3,Kmeans,0.151762,2
3,Kmeans,0.328006,1
3,Kmeans,0.375788,1
3,Kmeans,0.476139,1
3,Kmeans,0.067877,2
3,Kmeans,0.235245,2
3,Kmeans,0.255147,2
3,Kmeans,0.123459,0
3,Kmeans,0.122721,2
3,Kmeans,0.24573,2
3,Kmeans,0.340971,0
3,Kmeans,0.291977,1
3,Kmeans,0.35281,0
3,Kmeans,0.123418,2
3,Kmeans,0.350468,0
3,Kmeans,0.412639,1
3,Kmeans,0.3405,2
3,Kmeans,0.327241,1
3,Kmeans,0.346095,0
3,Kmeans,0.067503,1
3,Kmeans,0.257889,0
3,Kmeans,0.306196,2
3,Kmeans,0.434991,1
3,Kmeans,0.369742,1
3,Kmeans,0.494477,1
3,Kmeans,0.455373,0
3,Kmeans,0.082118,2
3,Kmeans,0.453878,0
3,Kmeans,0.315681,2
3,Kmeans,0.508075,1
3,GMM,0.345254,2
3,GMM,0.491002,1
3,GMM,0.094157,2
3,GMM,0.16618,2
3,GMM,0.162936,2
3,GMM,0.236368,0
3,GMM,0.1362,0
3,GMM,0.031556,0
3,GMM,0.216851,1
3,GMM,0.236619,1
3,GMM,0.136946,2
3,GMM,0.381624,1
3,GMM,0.109927,0
3,GMM,0.272431,2
3,GMM,0.314388,1
3,GMM,0.235936,0
3,GMM,0.334091,1
3,GMM,0.399171,1
3,GMM,0.507535,1
3,GMM,-0.07258,2
3,GMM,0.379579,1
3,GMM,0.154579,0
3,GMM,0.255816,2
3,GMM,0.248403,1
3,GMM,0.176786,0
3,GMM,0.393179,1
3,GMM,0.299254,2
3,GMM,0.417238,1
3,GMM,0.000322,0
3,GMM,0.147301,2
3,GMM,0.210193,2
3,GMM,0.328686,0
3,GMM,0.359256,1
3,GMM,0.21104,2
3,GMM,0.359395,0
3,GMM,0.312906,0
3,GMM,0.222853,2
3,GMM,0.361015,0
3,GMM,0.300514,1
3,GMM,0.31716,2
3,GMM,0.375535,0
3,GMM,0.220415,2
3,GMM,0.46652,1
3,GMM,0.259998,0
3,GMM,0.290353,0
3,GMM,0.360445,1
3,GMM,0.226542,0
3,GMM,0.274158,1
3,GMM,0.252539,2
3,GMM,0.047766,2
3,GMM,0.274341,1
3,GMM,0.506485,1
3,GMM,0.051635,2
3,GMM,-0.023673,2
3,GMM,0.264455,0
3,GMM,-0.053516,2
3,GMM,-0.057186,0
3,GMM,0.135335,2
3,GMM,0.173005,2
3,GMM,0.340873,2
3,GMM,0.177269,0
3,GMM,0.381917,1
3,GMM,0.308465,0
3,GMM,0.285089,2
3,GMM,0.215265,2
3,GMM,0.191004,2
3,GMM,0.312825,1
3,GMM,0.377461,1
3,GMM,0.492265,1
3,GMM,-0.110506,2
3,GMM,0.020293,2
3,GMM,0.144413,2
3,GMM,0.098578,0
3,GMM,0.139178,2
3,GMM,0.199654,2
3,GMM,0.271794,0
3,GMM,0.306295,1
3,GMM,0.406803,0
3,GMM,0.132604,0
3,GMM,0.337582,0
3,GMM,0.403907,1
3,GMM,0.289994,2
3,GMM,0.33585,1
3,GMM,0.251705,0
3,GMM,0.074548,1
3,GMM,0.359395,0
3,GMM,0.33698,2
3,GMM,0.41407,1
3,GMM,0.360136,1
3,GMM,0.506487,1
3,GMM,0.356955,0
3,GMM,0.052068,0
3,GMM,0.363961,0
3,GMM,0.250322,2
3,GMM,0.49101,1
4,Kmeans,0.470471,3
4,Kmeans,0.516498,1
4,Kmeans,0.293564,2
4,Kmeans,0.356944,2
4,Kmeans,0.353776,3
4,Kmeans,0.162884,0
4,Kmeans,0.124364,0
4,Kmeans,0.283818,2
4,Kmeans,0.19951,1
4,Kmeans,0.154242,1
4,Kmeans,0.134557,2
4,Kmeans,0.331576,1
4,Kmeans,0.268077,2
4,Kmeans,0.465897,3
4,Kmeans,0.230285,1
4,Kmeans,0.05015,2
4,Kmeans,0.306648,1
4,Kmeans,0.430432,1
4,Kmeans,0.501706,1
4,Kmeans,0.249154,2
4,Kmeans,0.351274,1
4,Kmeans,0.114278,2
4,Kmeans,0.361105,2
4,Kmeans,0.13483,1
4,Kmeans,0.282799,0
4,Kmeans,0.293286,1
4,Kmeans,0.480689,3
4,Kmeans,0.469695,1
4,Kmeans,0.378297,2
4,Kmeans,0.231778,2
4,Kmeans,0.107833,2
4,Kmeans,0.247163,0
4,Kmeans,0.283875,1
4,Kmeans,0.486701,3
4,Kmeans,0.116355,0
4,Kmeans,0.410737,0
4,Kmeans,0.401695,2
4,Kmeans,0.43404,0
4,Kmeans,0.328706,1
4,Kmeans,0.102418,2
4,Kmeans,0.483037,0
4,Kmeans,0.338849,3
4,Kmeans,0.476369,1
4,Kmeans,0.244642,0
4,Kmeans,0.167533,0
4,Kmeans,0.295594,1
4,Kmeans,0.174778,2
4,Kmeans,0.265252,1
4,Kmeans,0.052909,2
4,Kmeans,0.29138,2
4,Kmeans,0.211544,1
4,Kmeans,0.491855,1
4,Kmeans,0.234433,3
4,Kmeans,0.184038,2
4,Kmeans,0.242476,0
4,Kmeans,0.362271,2
4,Kmeans,0.383384,2
4,Kmeans,0.379941,2
4,Kmeans,0.404558,2
4,Kmeans,0.446167,3
4,Kmeans,0.13533,0
4,Kmeans,0.407357,1
4,Kmeans,0.002656,0
4,Kmeans,0.376176,3
4,Kmeans,0.293813,2
4,Kmeans,0.287781,3
4,Kmeans,0.258552,1
4,Kmeans,0.404162,1
4,Kmeans,0.469295,1
4,Kmeans,0.135173,2
4,Kmeans,0.306979,2
4,Kmeans,0.222773,2
4,Kmeans,0.104323,0
4,Kmeans,0.363952,3
4,Kmeans,0.376347,2
4,Kmeans,0.303633,0
4,Kmeans,0.244477,1
4,Kmeans,0.285121,0
4,Kmeans,0.290171,2
4,Kmeans,0.3079,0
4,Kmeans,0.440449,1
4,Kmeans,0.239182,2
4,Kmeans,0.322708,1
4,Kmeans,0.373946,0
4,Kmeans,0.011225,2
4,Kmeans,0.116355,0
4,Kmeans,0.368618,3
4,Kmeans,0.453538,1
4,Kmeans,0.358081,1
4,Kmeans,0.517898,1
4,Kmeans,0.470899,0
4,Kmeans,0.255933,2
4,Kmeans,0.476937,0
4,Kmeans,0.260009,2
4,Kmeans,0.518894,1
4,GMM,0.467516,3
4,GMM,0.471106,1
4,GMM,0.311794,2
4,GMM,0.362313,2
4,GMM,0.353113,3
4,GMM,-0.111262,2
4,GMM,0.068168,0
4,GMM,0.328669,2
4,GMM,0.211037,1
4,GMM,0.101068,1
4,GMM,0.118974,2
4,GMM,0.302675,1
4,GMM,0.344665,2
4,GMM,0.456378,3
4,GMM,0.210641,1
4,GMM,0.119938,2
4,GMM,0.293363,1
4,GMM,0.426883,1
4,GMM,0.460847,1
4,GMM,0.306689,2
4,GMM,0.297161,1
4,GMM,0.22217,2
4,GMM,0.361455,2
4,GMM,0.115979,1
4,GMM,0.301398,0
4,GMM,0.258065,1
4,GMM,0.472328,3
4,GMM,0.435535,1
4,GMM,0.406128,2
4,GMM,0.225233,2
4,GMM,0.132742,2
4,GMM,0.173205,0
4,GMM,0.237291,1
4,GMM,0.486005,3
4,GMM,0.037796,0
4,GMM,0.422045,0
4,GMM,0.390179,2
4,GMM,0.39005,0
4,GMM,0.279259,1
4,GMM,0.103421,2
4,GMM,0.470278,0
4,GMM,0.321106,3
4,GMM,0.44548,1
4,GMM,0.166044,0
4,GMM,-0.094415,2
4,GMM,0.269361,1
4,GMM,0.265797,2
4,GMM,0.223592,1
4,GMM,0.033492,2
4,GMM,0.270977,2
4,GMM,0.185975,1
4,GMM,0.446533,1
4,GMM,0.229713,3
4,GMM,0.256054,2
4,GMM,0.171373,0
4,GMM,0.407345,2
4,GMM,0.396974,2
4,GMM,0.369762,2
4,GMM,0.401755,2
4,GMM,0.444148,3
4,GMM,-0.085777,2
4,GMM,0.352671,1
4,GMM,-0.097725,0
4,GMM,0.373877,3
4,GMM,0.308804,2
4,GMM,0.27603,3
4,GMM,0.250402,1
4,GMM,0.379597,1
4,GMM,0.435569,1
4,GMM,0.212134,2
4,GMM,0.358907,2
4,GMM,0.225801,2
4,GMM,0.083465,0
4,GMM,0.358031,3
4,GMM,0.362563,2
4,GMM,0.31204,0
4,GMM,0.232585,1
4,GMM,0.185623,0
4,GMM,0.363813,2
4,GMM,0.26943,0
4,GMM,0.430688,1
4,GMM,0.235813,2
4,GMM,0.329379,1
4,GMM,0.384404,0
4,GMM,-0.009986,1
4,GMM,0.037796,0
4,GMM,0.363547,3
4,GMM,0.422498,1
4,GMM,0.328703,1
4,GMM,0.476185,1
4,GMM,0.472234,0
4,GMM,0.299049,2
4,GMM,0.474238,0
4,GMM,0.265202,2
4,GMM,0.469393,1
5,Kmeans,0.460802,4
5,Kmeans,0.500562,1
5,Kmeans,0.370655,2
5,Kmeans,0.422166,2
5,Kmeans,0.302881,4
5,Kmeans,0.13287,0
5,Kmeans,0.127322,2
5,Kmeans,0.528889,0
5,Kmeans,0.213507,1
5,Kmeans,0.03791,0
5,Kmeans,0.404116,2
5,Kmeans,0.346452,1
5,Kmeans,0.143693,0
5,Kmeans,0.4668,4
5,Kmeans,0.253144,1
5,Kmeans,0.404744,0
5,Kmeans,0.318012,1
5,Kmeans,0.44686,1
5,Kmeans,0.516295,1
5,Kmeans,0.534899,0
5,Kmeans,0.225488,1
5,Kmeans,0.188231,0
5,Kmeans,0.191048,0
5,Kmeans,0.094665,1
5,Kmeans,0.283254,3
5,Kmeans,0.305914,1
5,Kmeans,0.468498,4
5,Kmeans,0.419258,1
5,Kmeans,0.52121,0
5,Kmeans,0.477724,2
5,Kmeans,-0.092755,4
5,Kmeans,0.112312,3
5,Kmeans,0.203462,1
5,Kmeans,0.461608,4
5,Kmeans,0.15797,0
5,Kmeans,0.488966,3
5,Kmeans,0.336907,2
5,Kmeans,0.440823,3
5,Kmeans,0.193327,1
5,Kmeans,-0.062909,4
5,Kmeans,0.511173,3
5,Kmeans,0.349258,4
5,Kmeans,0.453165,1
5,Kmeans,0.029913,3
5,Kmeans,0.020484,3
5,Kmeans,0.286493,1
5,Kmeans,0.487829,0
5,Kmeans,0.179847,1
5,Kmeans,0.298065,2
5,Kmeans,0.368505,2
5,Kmeans,0.184363,1
5,Kmeans,0.483714,1
5,Kmeans,0.101239,4
5,Kmeans,0.38388,0
5,Kmeans,-0.000468,3
5,Kmeans,0.463212,0
5,Kmeans,0.40133,0
5,Kmeans,0.452444,2
5,Kmeans,0.337575,2
5,Kmeans,0.463837,4
5,Kmeans,0.035627,2
5,Kmeans,0.286003,1
5,Kmeans,0.366056,0
5,Kmeans,0.334495,4
5,Kmeans,0.326856,0
5,Kmeans,0.208946,4
5,Kmeans,0.084189,1
5,Kmeans,0.400587,1
5,Kmeans,0.45036,1
5,Kmeans,0.45952,0
5,Kmeans,0.444619,0
5,Kmeans,0.317107,0
5,Kmeans,0.215272,2
5,Kmeans,0.277891,4
5,Kmeans,0.431426,2
5,Kmeans,0.393771,3
5,Kmeans,0.127731,1
5,Kmeans,0.033536,3
5,Kmeans,0.454461,0
5,Kmeans,0.131108,3
5,Kmeans,0.439582,1
5,Kmeans,0.304098,2
5,Kmeans,0.273663,1
5,Kmeans,0.342885,3
5,Kmeans,0.273059,2
5,Kmeans,0.15797,0
5,Kmeans,0.36009,4
5,Kmeans,0.463445,1
5,Kmeans,0.365194,1
5,Kmeans,0.528769,1
5,Kmeans,0.524984,3
5,Kmeans,0.294975,2
5,Kmeans,0.518205,3
5,Kmeans,0.308938,0
5,Kmeans,0.477821,1
5,GMM,0.467516,3
5,GMM,0.242697,4
5,GMM,0.303957,2
5,GMM,0.35569,2
5,GMM,0.334577,3
5,GMM,-0.111262,2
5,GMM,0.068168,0
5,GMM,0.288385,2
5,GMM,0.044658,1
5,GMM,0.144014,4
5,GMM,0.118974,2
5,GMM,-0.242975,1
5,GMM,0.344665,2
5,GMM,0.456378,3
5,GMM,0.081174,4
5,GMM,0.119938,2
5,GMM,0.067854,4
5,GMM,-0.110688,1
5,GMM,0.263293,4
5,GMM,0.306689,2
5,GMM,0.189968,4
5,GMM,0.22217,2
5,GMM,0.331865,2
5,GMM,-0.001119,1
5,GMM,0.292337,0
5,GMM,0.111709,4
5,GMM,0.472328,3
5,GMM,-0.209777,1
5,GMM,0.381002,2
5,GMM,0.221598,2
5,GMM,0.132742,2
5,GMM,0.173205,0
5,GMM,0.127329,4
5,GMM,0.465032,3
5,GMM,0.037796,0
5,GMM,0.422045,0
5,GMM,0.390179,2
5,GMM,0.39005,0
5,GMM,-0.214964,1
5,GMM,0.103421,2
5,GMM,0.470278,0
5,GMM,0.321106,3
5,GMM,0.168754,4
5,GMM,0.166044,0
5,GMM,-0.094415,2
5,GMM,-0.238584,1
5,GMM,0.265797,2
5,GMM,-0.062495,1
5,GMM,0.033492,2
5,GMM,0.246261,2
5,GMM,0.008219,1
5,GMM,0.257366,4
5,GMM,0.229713,3
5,GMM,0.256054,2
5,GMM,0.171373,0
5,GMM,0.407345,2
5,GMM,0.37847,2
5,GMM,0.364587,2
5,GMM,0.395679,2
5,GMM,0.444148,3
5,GMM,-0.085777,2
5,GMM,0.185755,4
5,GMM,-0.097725,0
5,GMM,0.373877,3
5,GMM,0.308804,2
5,GMM,0.27603,3
5,GMM,0.009987,1
5,GMM,-0.296447,1
5,GMM,0.16325,4
5,GMM,0.212134,2
5,GMM,0.31911,2
5,GMM,0.225801,2
5,GMM,0.083465,0
5,GMM,0.342877,3
5,GMM,0.361149,2
5,GMM,0.31204,0
5,GMM,0.06164,4
5,GMM,0.185623,0
5,GMM,0.34866,2
5,GMM,0.26943,0
5,GMM,-0.201426,1
5,GMM,0.235813,2
5,GMM,-0.082161,1
5,GMM,0.372118,0
5,GMM,0.020831,1
5,GMM,0.037796,0
5,GMM,0.363547,3
5,GMM,-0.109302,1
5,GMM,0.126533,4
5,GMM,0.269386,4
5,GMM,0.472234,0
5,GMM,0.299049,2
5,GMM,0.474238,0
5,GMM,0.265202,2
5,GMM,0.21743,4
6,Kmeans,0.441516,1
6,Kmeans,0.286547,5
6,Kmeans,0.3215,4
6,Kmeans,0.403762,4
6,Kmeans,0.272843,1
6,Kmeans,0.13287,3
6,Kmeans,0.128905,4
6,Kmeans,0.46399,3
6,Kmeans,0.084232,2
6,Kmeans,-0.067489,3
6,Kmeans,0.407936,4
6,Kmeans,0.371197,5
6,Kmeans,0.129319,3
6,Kmeans,0.44444,1
6,Kmeans,0.318004,5
6,Kmeans,0.369674,3
6,Kmeans,0.173364,5
6,Kmeans,0.078246,5
6,Kmeans,0.123872,2
6,Kmeans,0.530187,3
6,Kmeans,0.266785,2
6,Kmeans,0.162645,3
6,Kmeans,0.158303,3
6,Kmeans,0.424617,2
6,Kmeans,0.287118,0
6,Kmeans,0.500893,2
6,Kmeans,0.486129,1
6,Kmeans,0.194671,5
6,Kmeans,0.495875,3
6,Kmeans,0.360545,4
6,Kmeans,0.128686,4
6,Kmeans,0.112312,0
6,Kmeans,0.44281,2
6,Kmeans,0.442359,1
6,Kmeans,0.15797,3
6,Kmeans,0.496903,0
6,Kmeans,0.341698,4
6,Kmeans,0.440823,0
6,Kmeans,0.20373,5
6,Kmeans,0.115176,4
6,Kmeans,0.511173,0
6,Kmeans,0.296696,1
6,Kmeans,-0.053253,5
6,Kmeans,0.029913,0
6,Kmeans,0.020484,0
6,Kmeans,0.403043,2
6,Kmeans,0.395143,3
6,Kmeans,0.421581,2
6,Kmeans,0.32577,4
6,Kmeans,0.301734,4
6,Kmeans,0.48476,2
6,Kmeans,0.23229,2
6,Kmeans,0.126641,1
6,Kmeans,0.414639,3
6,Kmeans,0.002032,0
6,Kmeans,0.446381,3
6,Kmeans,0.390864,3
6,Kmeans,0.411247,4
6,Kmeans,0.335054,4
6,Kmeans,0.459107,1
6,Kmeans,-0.031758,4
6,Kmeans,0.145545,5
6,Kmeans,0.366056,3
6,Kmeans,0.306934,1
6,Kmeans,0.323856,3
6,Kmeans,0.154619,1
6,Kmeans,0.323496,2
6,Kmeans,0.049237,5
6,Kmeans,0.283235,2
6,Kmeans,0.45952,3
6,Kmeans,0.415985,3
6,Kmeans,0.330957,3
6,Kmeans,0.198159,4
6,Kmeans,0.299383,1
6,Kmeans,0.39404,4
6,Kmeans,0.392114,0
6,Kmeans,0.333161,2
6,Kmeans,0.033536,0
6,Kmeans,0.400432,3
6,Kmeans,0.131108,0
6,Kmeans,0.344501,5
6,Kmeans,0.39255,4
6,Kmeans,0.046104,5
6,Kmeans,0.347585,0
6,Kmeans,0.109626,4
6,Kmeans,0.15797,3
6,Kmeans,0.367337,1
6,Kmeans,0.236154,2
6,Kmeans,0.365551,5
6,Kmeans,0.020138,5
6,Kmeans,0.524984,0
6,Kmeans,0.274587,4
6,Kmeans,0.517576,0
6,Kmeans,0.32878,3
6,Kmeans,-0.030497,5
6,GMM,0.384723,3
6,GMM,0.242697,4
6,GMM,0.105294,2
6,GMM,0.073843,2
6,GMM,0.298305,3
6,GMM,0.018265,2
6,GMM,0.045248,0
6,GMM,0.435495,2
6,GMM,0.044658,1
6,GMM,0.058406,4
6,GMM,0.236905,3
6,GMM,-0.242975,1
6,GMM,0.425614,2
6,GMM,0.334721,3
6,GMM,0.081174,4
6,GMM,-0.252256,0
6,GMM,0.067854,4
6,GMM,-0.110688,1
6,GMM,0.263293,4
6,GMM,0.426334,2
6,GMM,0.189968,4
6,GMM,0.326033,2
6,GMM,0.290082,2
6,GMM,-0.001119,1
6,GMM,0.230818,0
6,GMM,0.111709,4
6,GMM,0.098895,3
6,GMM,-0.209777,1
6,GMM,0.500639,2
6,GMM,0.057622,3
6,GMM,-0.036721,3
6,GMM,0.080375,0
6,GMM,0.127329,4
6,GMM,0.313031,3
6,GMM,-0.051536,0
6,GMM,0.370648,0
6,GMM,-0.089861,3
6,GMM,0.316156,0
6,GMM,-0.214964,1
6,GMM,0.082168,3
6,GMM,0.41953,0
6,GMM,0.260938,3
6,GMM,0.168754,4
6,GMM,0.043921,0
6,GMM,0.014119,2
6,GMM,-0.238584,1
6,GMM,0.391641,2
6,GMM,-0.062495,1
6,GMM,0.304928,3
6,GMM,-0.132982,3
6,GMM,0.008219,1
6,GMM,0.257366,4
6,GMM,0.700524,5
6,GMM,0.379064,2
6,GMM,0.121039,0
6,GMM,0.50158,2
6,GMM,0.45598,2
6,GMM,-0.190788,3
6,GMM,0.195012,2
6,GMM,0.229411,3
6,GMM,-0.035895,2
6,GMM,0.185755,4
6,GMM,-0.211356,0
6,GMM,0.367979,3
6,GMM,0.339004,2
6,GMM,0.330314,3
6,GMM,0.009987,1
6,GMM,-0.296447,1
6,GMM,0.16325,4
6,GMM,0.343738,2
6,GMM,0.440746,2
6,GMM,0.275112,2
6,GMM,0.004557,0
6,GMM,0.700499,5
6,GMM,0.081712,2
6,GMM,0.25331,0
6,GMM,0.06164,4
6,GMM,0.070055,0
6,GMM,0.476972,2
6,GMM,0.211614,0
6,GMM,-0.201426,1
6,GMM,0.119478,3
6,GMM,-0.082161,1
6,GMM,0.318061,0
6,GMM,0.025703,1
6,GMM,-0.051536,0
6,GMM,0.066511,3
6,GMM,-0.109302,1
6,GMM,0.126533,4
6,GMM,0.269386,4
6,GMM,0.42349,0
6,GMM,0.265432,2
6,GMM,0.428223,0
6,GMM,0.307081,2
6,GMM,0.21743,4
7,Kmeans,0.582301,5
7,Kmeans,0.385101,4
7,Kmeans,0.337795,1
7,Kmeans,0.398093,1
7,Kmeans,0.43654,5
7,Kmeans,0.290459,3
7,Kmeans,0.288491,1
7,Kmeans,0.364311,3
7,Kmeans,0.097886,4
7,Kmeans,0.167141,0
7,Kmeans,0.317844,1
7,Kmeans,0.418999,4
7,Kmeans,0.151891,3
7,Kmeans,0.582015,5
7,Kmeans,0.327178,4
7,Kmeans,0.305566,3
7,Kmeans,0.29129,4
7,Kmeans,0.291554,4
7,Kmeans,0.118119,4
7,Kmeans,0.507491,3
7,Kmeans,0.261779,0
7,Kmeans,0.211354,3
7,Kmeans,0.11613,3
7,Kmeans,0.481369,0
7,Kmeans,0.357696,2
7,Kmeans,0.446369,0
7,Kmeans,0.4332,5
7,Kmeans,0.281845,4
7,Kmeans,0.39674,3
7,Kmeans,0.367298,1
7,Kmeans,-0.021355,1
7,Kmeans,0.138718,3
7,Kmeans,0.454941,0
7,Kmeans,0.568586,5
7,Kmeans,0.295611,3
7,Kmeans,0.476392,2
7,Kmeans,0.326593,1
7,Kmeans,0.305245,2
7,Kmeans,0.166582,4
7,Kmeans,-0.051151,1
7,Kmeans,0.515353,2
